"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","species","age","individual.id","time.to.detect","count","date","pass.id","survey.pass"
1591,38.41916,-80.00084,6,6,2002,1,9458,"PO","DOCH","NR",NA,NA,1,"2002-06-06",1,"9458_1"
1591,38.41916,-80.00084,6,6,2002,1,9459,"PO","DOCH","NR",NA,NA,1,"2002-06-06",1,"9459_1"
1591,38.41916,-80.00084,6,6,2002,1,9460,"PO","DOCH","NR",NA,NA,1,"2002-06-06",1,"9460_1"
1591,38.41916,-80.00084,6,6,2002,1,9461,"PO","DOCH","NR",NA,NA,1,"2002-06-06",1,"9461_1"
1591,38.41916,-80.00084,6,6,2002,1,9462,"PO","DOCH","NR",NA,NA,1,"2002-06-06",1,"9462_1"
1591,38.41916,-80.00084,6,6,2002,1,9463,"PO","DOCH","NR",NA,NA,1,"2002-06-06",1,"9463_1"
1591,38.41916,-80.00084,6,6,2002,1,9464,"PO","DOCH","NR",NA,NA,1,"2002-06-06",1,"9464_1"
1589,38.41895,-80.001,1,7,2002,1,9465,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9465_1"
1589,38.41895,-80.001,1,7,2002,1,9466,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9466_1"
1589,38.41895,-80.001,1,7,2002,1,9467,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9467_1"
1589,38.41895,-80.001,1,7,2002,1,9468,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9468_1"
1589,38.41895,-80.001,1,7,2002,1,9469,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9469_1"
1589,38.41895,-80.001,1,7,2002,1,9470,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9470_1"
1589,38.41895,-80.001,1,7,2002,1,9471,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9471_1"
1589,38.41895,-80.001,1,7,2002,1,9472,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9472_1"
1589,38.41895,-80.001,1,7,2002,1,9473,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9473_1"
1589,38.41895,-80.001,1,7,2002,1,9474,"PO","DOCH","NR",NA,NA,1,"2002-07-01",1,"9474_1"
1487,38.40115,-79.99982,19,8,2002,1,9475,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9475_1"
1487,38.40115,-79.99982,19,8,2002,1,9476,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9476_1"
1487,38.40115,-79.99982,19,8,2002,1,9477,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9477_1"
1487,38.40115,-79.99982,19,8,2002,1,9478,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9478_1"
1487,38.40115,-79.99982,19,8,2002,1,9479,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9479_1"
1487,38.40115,-79.99982,19,8,2002,1,9480,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9480_1"
1487,38.40115,-79.99982,19,8,2002,1,9481,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9481_1"
1473,38.39704,-80.00385,19,8,2002,1,9482,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9482_1"
1473,38.39704,-80.00385,19,8,2002,1,9483,"PO","DOCH","NR",NA,NA,1,"2002-08-19",1,"9483_1"
1742,38.45274,-80.00363,20,8,2002,1,9484,"PO","DOCH","NR",NA,NA,1,"2002-08-20",1,"9484_1"
1742,38.45274,-80.00363,20,8,2002,1,9485,"PO","DOCH","NR",NA,NA,1,"2002-08-20",1,"9485_1"
1742,38.45274,-80.00363,20,8,2002,1,9486,"PO","DOCH","NR",NA,NA,1,"2002-08-20",1,"9486_1"
1742,38.45274,-80.00363,20,8,2002,1,9487,"PO","DOCH","NR",NA,NA,1,"2002-08-20",1,"9487_1"
1742,38.45274,-80.00363,20,8,2002,1,9488,"PO","DOCH","NR",NA,NA,1,"2002-08-20",1,"9488_1"
1742,38.45274,-80.00363,20,8,2002,1,9489,"PO","DOCH","NR",NA,NA,1,"2002-08-20",1,"9489_1"
1720,38.4418,-80.01644,30,8,2002,1,9490,"PO","DOCH","NR",NA,NA,1,"2002-08-30",1,"9490_1"
1720,38.4418,-80.01644,30,8,2002,1,9491,"PO","DOCH","NR",NA,NA,1,"2002-08-30",1,"9491_1"
1720,38.4418,-80.01644,30,8,2002,1,9492,"PO","DOCH","NR",NA,NA,1,"2002-08-30",1,"9492_1"
1684,38.43491,-80.0007,7,7,2002,1,9493,"PO","DOCH","NR",NA,NA,1,"2002-07-07",1,"9493_1"
1683,38.43482,-79.998,7,7,2002,1,9494,"PO","DOCH","NR",NA,NA,1,"2002-07-07",1,"9494_1"
1683,38.43482,-79.998,7,7,2002,1,9495,"PO","DOCH","NR",NA,NA,1,"2002-07-07",1,"9495_1"
1683,38.43482,-79.998,7,7,2002,1,9496,"PO","DOCH","NR",NA,NA,1,"2002-07-07",1,"9496_1"
1681,38.43469,-80.00099,7,7,2002,1,9497,"PO","DOCH","NR",NA,NA,1,"2002-07-07",1,"9497_1"
1539,38.41232,-80.00206,22,7,2002,1,9498,"PO","DOCH","NR",NA,NA,1,"2002-07-22",1,"9498_1"
1539,38.41232,-80.00206,22,7,2002,1,9499,"PO","DOCH","NR",NA,NA,1,"2002-07-22",1,"9499_1"
1539,38.41232,-80.00206,22,7,2002,1,9500,"PO","DOCH","NR",NA,NA,1,"2002-07-22",1,"9500_1"
1539,38.41232,-80.00206,22,7,2002,1,9501,"PO","DOCH","NR",NA,NA,1,"2002-07-22",1,"9501_1"
1539,38.41232,-80.00206,22,7,2002,1,9502,"PO","DOCH","NR",NA,NA,1,"2002-07-22",1,"9502_1"
1526,38.41006,-79.99985,2,7,2002,1,9503,"PO","DOCH","NR",NA,NA,1,"2002-07-02",1,"9503_1"
1526,38.41006,-79.99985,2,7,2002,1,9504,"PO","DOCH","NR",NA,NA,1,"2002-07-02",1,"9504_1"
1526,38.41006,-79.99985,2,7,2002,1,9505,"PO","DOCH","NR",NA,NA,1,"2002-07-02",1,"9505_1"
1526,38.41006,-79.99985,2,7,2002,1,9506,"PO","DOCH","NR",NA,NA,1,"2002-07-02",1,"9506_1"
1526,38.41006,-79.99985,2,7,2002,1,9507,"PO","DOCH","NR",NA,NA,1,"2002-07-02",1,"9507_1"
1526,38.41006,-79.99985,2,7,2002,1,9508,"PO","DOCH","NR",NA,NA,1,"2002-07-02",1,"9508_1"
1495,38.40238,-79.99036,31,7,2002,1,9509,"PO","DOCH","NR",NA,NA,1,"2002-07-31",1,"9509_1"
1495,38.40238,-79.99036,31,7,2002,1,9510,"PO","DOCH","NR",NA,NA,1,"2002-07-31",1,"9510_1"
1526,38.41006,-79.99985,2,7,2002,1,9511,"PO","DOCH","NR",NA,NA,1,"2002-07-02",1,"9511_1"
1539,38.41232,-80.00206,22,7,2002,1,9512,"PO","DOCH","NR",NA,NA,1,"2002-07-22",1,"9512_1"
1563,38.41526,-80.0023,22,7,2002,1,9513,"PO","DOCH","NR",NA,NA,1,"2002-07-22",1,"9513_1"
1486,38.40006,-79.99891,23,7,2002,1,9514,"PO","DOCH","NR",NA,NA,1,"2002-07-23",1,"9514_1"
1486,38.40006,-79.99891,23,7,2002,1,9515,"PO","DOCH","NR",NA,NA,1,"2002-07-23",1,"9515_1"
1486,38.40006,-79.99891,23,7,2002,1,9516,"PO","DOCH","NR",NA,NA,1,"2002-07-23",1,"9516_1"
1493,38.40222,-79.99689,24,7,2002,1,9517,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9517_1"
1489,38.4017,-79.99824,24,7,2002,1,9518,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9518_1"
1482,38.39923,-80.00156,24,7,2002,1,9519,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9519_1"
1482,38.39923,-80.00156,24,7,2002,1,9520,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9520_1"
1482,38.39923,-80.00156,24,7,2002,1,9521,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9521_1"
1482,38.39923,-80.00156,24,7,2002,1,9522,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9522_1"
1472,38.39665,-79.99753,27,6,2000,1,9523,"PO","DOCH","NR",NA,NA,1,"2000-06-27",1,"9523_1"
1476,38.3982,-80.00285,28,6,2000,1,9524,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9524_1"
1476,38.3982,-80.00285,28,6,2000,1,9525,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9525_1"
1476,38.3982,-80.00285,28,6,2000,1,9526,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9526_1"
1607,38.42253,-79.99304,25,6,2001,1,9527,"PO","DOCH","NR",NA,NA,1,"2001-06-25",1,"9527_1"
1495,38.40238,-79.99036,31,7,2002,1,9528,"PO","DOCH","NR",NA,NA,1,"2002-07-31",1,"9528_1"
1495,38.40238,-79.99036,31,7,2002,1,9529,"PO","DOCH","NR",NA,NA,1,"2002-07-31",1,"9529_1"
1495,38.40238,-79.99036,31,7,2002,1,9530,"PO","DOCH","NR",NA,NA,1,"2002-07-31",1,"9530_1"
1495,38.40238,-79.99036,31,7,2002,1,9531,"PO","DOCH","NR",NA,NA,1,"2002-07-31",1,"9531_1"
1491,38.40185,-79.99983,24,7,2002,1,9532,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9532_1"
1491,38.40185,-79.99983,24,7,2002,1,9533,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9533_1"
1491,38.40185,-79.99983,24,7,2002,1,9534,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9534_1"
1484,38.39946,-80.00246,24,7,2002,1,9535,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9535_1"
1484,38.39946,-80.00246,24,7,2002,1,9536,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9536_1"
1484,38.39946,-80.00246,24,7,2002,1,9537,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9537_1"
1475,38.39794,-80.0021,24,7,2002,1,9538,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9538_1"
1475,38.39794,-80.0021,24,7,2002,1,9539,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9539_1"
1475,38.39794,-80.0021,24,7,2002,1,9540,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9540_1"
1475,38.39794,-80.0021,24,7,2002,1,9541,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9541_1"
1475,38.39794,-80.0021,24,7,2002,1,9542,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9542_1"
1723,38.4427,-79.99836,31,8,2002,1,9543,"PO","DOCH","NR",NA,NA,1,"2002-08-31",1,"9543_1"
1723,38.4427,-79.99836,31,8,2002,1,9544,"PO","DOCH","NR",NA,NA,1,"2002-08-31",1,"9544_1"
1723,38.4427,-79.99836,31,8,2002,1,9545,"PO","DOCH","NR",NA,NA,1,"2002-08-31",1,"9545_1"
1722,38.44246,-80.00461,31,8,2002,1,9546,"PO","DOCH","NR",NA,NA,1,"2002-08-31",1,"9546_1"
1475,38.39794,-80.0021,24,7,2002,1,9547,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9547_1"
1475,38.39794,-80.0021,24,7,2002,1,9548,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9548_1"
1475,38.39794,-80.0021,24,7,2002,1,9549,"PO","DOCH","NR",NA,NA,1,"2002-07-24",1,"9549_1"
2581,38.78944,-79.66945,27,7,2002,1,9550,"PO","DOCH","NR",NA,NA,1,"2002-07-27",1,"9550_1"
2581,38.78944,-79.66945,27,7,2002,1,9551,"PO","DOCH","NR",NA,NA,1,"2002-07-27",1,"9551_1"
1724,38.44278,-80.01205,31,8,2002,1,9552,"PO","DOCH","NR",NA,NA,1,"2002-08-31",1,"9552_1"
2581,38.78944,-79.66945,27,7,2002,1,9553,"PO","DOCH","NR",NA,NA,1,"2002-07-27",1,"9553_1"
1581,38.4171,-79.97976,14,9,1996,1,9554,"PO","DOCH","NR",NA,NA,1,"1996-09-14",1,"9554_1"
1700,38.43776,-80.00762,25,6,1978,1,9555,"PO","DOCH","NR",NA,NA,1,"1978-06-25",1,"9555_1"
1559,38.41494,-79.98545,25,6,1978,1,9556,"PO","DOCH","NR",NA,NA,1,"1978-06-25",1,"9556_1"
1735,38.45006,-80.01185,3,6,1979,1,9557,"PO","DOCH","NR",NA,NA,1,"1979-06-03",1,"9557_1"
2581,38.78944,-79.66945,27,7,2002,1,9558,"PO","DOCH","NR",NA,NA,1,"2002-07-27",1,"9558_1"
1472,38.39665,-79.99753,27,6,2000,1,9559,"PO","DOCH","NR",NA,NA,1,"2000-06-27",1,"9559_1"
1472,38.39665,-79.99753,27,6,2000,1,9560,"PO","DOCH","NR",NA,NA,1,"2000-06-27",1,"9560_1"
1472,38.39665,-79.99753,27,6,2000,1,9561,"PO","DOCH","NR",NA,NA,1,"2000-06-27",1,"9561_1"
1472,38.39665,-79.99753,27,6,2000,1,9562,"PO","DOCH","NR",NA,NA,1,"2000-06-27",1,"9562_1"
1472,38.39665,-79.99753,27,6,2000,1,9563,"PO","DOCH","NR",NA,NA,1,"2000-06-27",1,"9563_1"
2581,38.78944,-79.66945,27,7,2002,1,9564,"PO","DOCH","NR",NA,NA,1,"2002-07-27",1,"9564_1"
1717,38.441,-79.99851,5,10,2002,1,9565,"PO","DOCH","NR",NA,NA,1,"2002-10-05",1,"9565_1"
1476,38.3982,-80.00285,28,6,2000,1,9566,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9566_1"
1476,38.3982,-80.00285,28,6,2000,1,9567,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9567_1"
1476,38.3982,-80.00285,28,6,2000,1,9568,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9568_1"
1476,38.3982,-80.00285,28,6,2000,1,9569,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9569_1"
3136,39.04356,-79.55774,3,8,2002,1,9570,"PO","DOCH","NR",NA,NA,1,"2002-08-03",1,"9570_1"
3136,39.04356,-79.55774,3,8,2002,1,9571,"PO","DOCH","NR",NA,NA,1,"2002-08-03",1,"9571_1"
1474,38.39777,-79.99769,29,6,2000,1,9572,"PO","DOCH","NR",NA,NA,1,"2000-06-29",1,"9572_1"
1474,38.39777,-79.99769,29,6,2000,1,9573,"PO","DOCH","NR",NA,NA,1,"2000-06-29",1,"9573_1"
1477,38.3983,-80.00229,28,6,2000,1,9574,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9574_1"
1477,38.3983,-80.00229,28,6,2000,1,9575,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9575_1"
1477,38.3983,-80.00229,28,6,2000,1,9576,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9576_1"
1477,38.3983,-80.00229,28,6,2000,1,9577,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9577_1"
1477,38.3983,-80.00229,28,6,2000,1,9578,"PO","DOCH","NR",NA,NA,1,"2000-06-28",1,"9578_1"
1715,38.44002,-79.99509,21,6,2001,1,9579,"PO","DOCH","NR",NA,NA,1,"2001-06-21",1,"9579_1"
1715,38.44002,-79.99509,21,6,2001,1,9580,"PO","DOCH","NR",NA,NA,1,"2001-06-21",1,"9580_1"
1610,38.42303,-79.99852,5,10,2002,1,9581,"PO","DOCH","NR",NA,NA,1,"2002-10-05",1,"9581_1"
1610,38.42303,-79.99852,5,10,2002,1,9582,"PO","DOCH","NR",NA,NA,1,"2002-10-05",1,"9582_1"
1582,38.41714,-79.97971,22,8,1996,1,9583,"PO","DOCH","NR",NA,NA,1,"1996-08-22",1,"9583_1"
1582,38.41714,-79.97971,22,8,1996,1,9584,"PO","DOCH","NR",NA,NA,1,"1996-08-22",1,"9584_1"
1582,38.41714,-79.97971,22,8,1996,1,9585,"PO","DOCH","NR",NA,NA,1,"1996-08-22",1,"9585_1"
1582,38.41714,-79.97971,22,8,1996,1,9586,"PO","DOCH","NR",NA,NA,1,"1996-08-22",1,"9586_1"
1582,38.41714,-79.97971,22,8,1996,1,9587,"PO","DOCH","NR",NA,NA,1,"1996-08-22",1,"9587_1"
1582,38.41714,-79.97971,22,8,1996,1,9588,"PO","DOCH","NR",NA,NA,1,"1996-08-22",1,"9588_1"
1582,38.41714,-79.97971,22,8,1996,1,9589,"PO","DOCH","NR",NA,NA,1,"1996-08-22",1,"9589_1"
1582,38.41714,-79.97971,22,8,1996,1,9590,"PO","DOCH","NR",NA,NA,1,"1996-08-22",1,"9590_1"
1695,38.43602,-79.97901,23,7,1997,1,9591,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9591_1"
1695,38.43602,-79.97901,23,7,1997,1,9592,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9592_1"
1695,38.43602,-79.97901,23,7,1997,1,9593,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9593_1"
1695,38.43602,-79.97901,23,7,1997,1,9594,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9594_1"
1703,38.43815,-79.97978,13,8,1997,1,9595,"PO","DOCH","NR",NA,NA,1,"1997-08-13",1,"9595_1"
1703,38.43815,-79.97978,13,8,1997,1,9596,"PO","DOCH","NR",NA,NA,1,"1997-08-13",1,"9596_1"
1727,38.44513,-79.98173,23,7,1997,1,9597,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9597_1"
1727,38.44513,-79.98173,23,7,1997,1,9598,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9598_1"
1727,38.44513,-79.98173,23,7,1997,1,9599,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9599_1"
1727,38.44513,-79.98173,23,7,1997,1,9600,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9600_1"
1727,38.44513,-79.98173,23,7,1997,1,9601,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9601_1"
1727,38.44513,-79.98173,23,7,1997,1,9602,"PO","DOCH","NR",NA,NA,1,"1997-07-23",1,"9602_1"
1680,38.43425,-79.97995,9,7,1997,1,9603,"PO","DOCH","NR",NA,NA,1,"1997-07-09",1,"9603_1"
1610,38.42303,-79.99852,5,10,2002,1,9604,"PO","DOCH","NR",NA,NA,1,"2002-10-05",1,"9604_1"
1610,38.42303,-79.99852,5,10,2002,1,9605,"PO","DOCH","NR",NA,NA,1,"2002-10-05",1,"9605_1"
1610,38.42303,-79.99852,5,10,2002,1,9606,"PO","DOCH","NR",NA,NA,1,"2002-10-05",1,"9606_1"
1502,38.40409,-79.99382,1,9,2002,1,9607,"PO","DOCH","NR",NA,NA,1,"2002-09-01",1,"9607_1"
1502,38.40409,-79.99382,1,9,2002,1,9608,"PO","DOCH","NR",NA,NA,1,"2002-09-01",1,"9608_1"
1502,38.40409,-79.99382,1,9,2002,1,9609,"PO","DOCH","NR",NA,NA,1,"2002-09-01",1,"9609_1"
1502,38.40409,-79.99382,1,9,2002,1,9610,"PO","DOCH","NR",NA,NA,1,"2002-09-01",1,"9610_1"
1502,38.40409,-79.99382,1,9,2002,1,9611,"PO","DOCH","NR",NA,NA,1,"2002-09-01",1,"9611_1"
1502,38.40409,-79.99382,1,9,2002,1,9612,"PO","DOCH","NR",NA,NA,1,"2002-09-01",1,"9612_1"
1665,38.43041,-79.99913,18,6,2003,1,9613,"PO","DOCH","NR",NA,NA,1,"2003-06-18",1,"9613_1"
1583,38.41721,-79.99156,7,7,2003,1,9614,"PO","DOCH","NR",NA,NA,1,"2003-07-07",1,"9614_1"
1530,38.41025,-79.99222,31,5,2003,1,9615,"PO","DOCH","NR",NA,NA,1,"2003-05-31",1,"9615_1"
1530,38.41025,-79.99222,31,5,2003,1,9616,"PO","DOCH","NR",NA,NA,1,"2003-05-31",1,"9616_1"
1530,38.41025,-79.99222,31,5,2003,1,9617,"PO","DOCH","NR",NA,NA,1,"2003-05-31",1,"9617_1"
1530,38.41025,-79.99222,31,5,2003,1,9618,"PO","DOCH","NR",NA,NA,1,"2003-05-31",1,"9618_1"
1494,38.40225,-79.99046,13,6,2003,1,9619,"PO","DOCH","NR",NA,NA,1,"2003-06-13",1,"9619_1"
1494,38.40225,-79.99046,13,6,2003,1,9620,"PO","DOCH","NR",NA,NA,1,"2003-06-13",1,"9620_1"
1494,38.40225,-79.99046,13,6,2003,1,9621,"PO","DOCH","NR",NA,NA,1,"2003-06-13",1,"9621_1"
1494,38.40225,-79.99046,13,6,2003,1,9622,"PO","DOCH","NR",NA,NA,1,"2003-06-13",1,"9622_1"
1494,38.40225,-79.99046,13,6,2003,1,9623,"PO","DOCH","NR",NA,NA,1,"2003-06-13",1,"9623_1"
1519,38.4088,-79.99858,21,8,2002,1,9624,"PO","DOCH","NR",NA,NA,1,"2002-08-21",1,"9624_1"
3336,39.10769,-79.51919,14,8,2003,1,9625,"PO","DOCH","NR",NA,NA,1,"2003-08-14",1,"9625_1"
3340,39.10787,-79.51843,14,8,2003,1,9626,"PO","DOCH","NR",NA,NA,1,"2003-08-14",1,"9626_1"
3310,39.10158,-79.52338,15,8,2003,1,9627,"PO","DOCH","NR",NA,NA,1,"2003-08-15",1,"9627_1"
1488,38.40166,-79.99239,30,5,2003,1,9628,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9628_1"
1488,38.40166,-79.99239,30,5,2003,1,9629,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9629_1"
1488,38.40166,-79.99239,30,5,2003,1,9630,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9630_1"
1488,38.40166,-79.99239,30,5,2003,1,9631,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9631_1"
1680,38.43425,-79.97995,9,7,1997,1,9632,"PO","DOCH","NR",NA,NA,1,"1997-07-09",1,"9632_1"
1680,38.43425,-79.97995,9,7,1997,1,9633,"PO","DOCH","NR",NA,NA,1,"1997-07-09",1,"9633_1"
1467,38.39527,-79.99445,17,5,2001,1,9634,"PO","DOCH","NR",NA,NA,1,"2001-05-17",1,"9634_1"
1467,38.39527,-79.99445,17,5,2001,1,9635,"PO","DOCH","NR",NA,NA,1,"2001-05-17",1,"9635_1"
1467,38.39527,-79.99445,17,5,2001,1,9636,"PO","DOCH","NR",NA,NA,1,"2001-05-17",1,"9636_1"
1691,38.43556,-79.99692,17,5,2001,1,9637,"PO","DOCH","NR",NA,NA,1,"2001-05-17",1,"9637_1"
1694,38.43584,-79.99636,17,5,2001,1,9638,"PO","DOCH","NR",NA,NA,1,"2001-05-17",1,"9638_1"
1694,38.43584,-79.99636,17,5,2001,1,9639,"PO","DOCH","NR",NA,NA,1,"2001-05-17",1,"9639_1"
1694,38.43584,-79.99636,17,5,2001,1,9640,"PO","DOCH","NR",NA,NA,1,"2001-05-17",1,"9640_1"
1694,38.43584,-79.99636,17,5,2001,1,9641,"PO","DOCH","NR",NA,NA,1,"2001-05-17",1,"9641_1"
1690,38.43552,-79.99675,22,5,2001,1,9642,"PO","DOCH","NR",NA,NA,1,"2001-05-22",1,"9642_1"
1690,38.43552,-79.99675,22,5,2001,1,9643,"PO","DOCH","NR",NA,NA,1,"2001-05-22",1,"9643_1"
1653,38.42898,-79.99976,12,10,2002,1,9644,"PO","DOCH","NR",NA,NA,1,"2002-10-12",1,"9644_1"
1653,38.42898,-79.99976,12,10,2002,1,9645,"PO","DOCH","NR",NA,NA,1,"2002-10-12",1,"9645_1"
1653,38.42898,-79.99976,12,10,2002,1,9646,"PO","DOCH","NR",NA,NA,1,"2002-10-12",1,"9646_1"
3273,39.09125,-79.55454,26,7,2005,1,9647,"PO","DOCH","NR",NA,NA,1,"2005-07-26",1,"9647_1"
3270,39.09077,-79.55414,26,7,2005,1,9648,"PO","DOCH","NR",NA,NA,1,"2005-07-26",1,"9648_1"
3280,39.09391,-79.55474,5,8,2003,1,9649,"PO","DOCH","NR",NA,NA,1,"2003-08-05",1,"9649_1"
1488,38.40166,-79.99239,30,5,2003,1,9650,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9650_1"
1488,38.40166,-79.99239,30,5,2003,1,9651,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9651_1"
1488,38.40166,-79.99239,30,5,2003,1,9652,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9652_1"
1488,38.40166,-79.99239,30,5,2003,1,9653,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9653_1"
1488,38.40166,-79.99239,30,5,2003,1,9654,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9654_1"
1488,38.40166,-79.99239,30,5,2003,1,9655,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9655_1"
1488,38.40166,-79.99239,30,5,2003,1,9656,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9656_1"
1506,38.40502,-79.99005,30,5,2003,1,9657,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9657_1"
1506,38.40502,-79.99005,30,5,2003,1,9658,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9658_1"
3333,39.10719,-79.5189,14,8,2003,1,9659,"PO","DOCH","NR",NA,NA,1,"2003-08-14",1,"9659_1"
1506,38.40502,-79.99005,30,5,2003,1,9660,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9660_1"
1506,38.40502,-79.99005,30,5,2003,1,9661,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9661_1"
1506,38.40502,-79.99005,30,5,2003,1,9662,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9662_1"
1508,38.40518,-79.9856,30,5,2003,1,9663,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9663_1"
1508,38.40518,-79.9856,30,5,2003,1,9664,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9664_1"
1508,38.40518,-79.9856,30,5,2003,1,9665,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9665_1"
1508,38.40518,-79.9856,30,5,2003,1,9666,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9666_1"
1508,38.40518,-79.9856,30,5,2003,1,9667,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9667_1"
1508,38.40518,-79.9856,30,5,2003,1,9668,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9668_1"
1520,38.40892,-79.99048,30,5,2003,1,9669,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9669_1"
1520,38.40892,-79.99048,30,5,2003,1,9670,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9670_1"
1520,38.40892,-79.99048,30,5,2003,1,9671,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9671_1"
1520,38.40892,-79.99048,30,5,2003,1,9672,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9672_1"
1520,38.40892,-79.99048,30,5,2003,1,9673,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9673_1"
1520,38.40892,-79.99048,30,5,2003,1,9674,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9674_1"
1520,38.40892,-79.99048,30,5,2003,1,9675,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9675_1"
1520,38.40892,-79.99048,30,5,2003,1,9676,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9676_1"
1520,38.40892,-79.99048,30,5,2003,1,9677,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9677_1"
1520,38.40892,-79.99048,30,5,2003,1,9678,"PO","DOCH","NR",NA,NA,1,"2003-05-30",1,"9678_1"
