"site.id","lat","lon","day","month","year","date","survey.conducted","survey.id","data.type","species","age","individual.id","time.to.detect","count","pass.id","survey.pass"
1010,42.120994,-76.563313,25,7,1995,"7/25/1995",1,3262,"PO","EBIS","NR",NA,NA,1,1,"3262_1"
1009,42.119628,-76.6625,18,6,1997,"6/18/1997",1,3263,"PO","EBIS","NR",NA,NA,1,1,"3263_1"
719,42.037344,-79.681879,22,4,1999,"4/22/1999",1,3264,"PO","EBIS","NR",NA,NA,1,1,"3264_1"
1022,42.127262,-76.270511,14,7,1999,"7/14/1999",1,3265,"PO","EBIS","NR",NA,NA,1,1,"3265_1"
1023,42.127433,-76.270333,14,7,1999,"7/14/1999",1,3266,"PO","EBIS","NR",NA,NA,1,1,"3266_1"
993,42.115683,-77.081114,13,7,1997,"7/13/1997",1,3267,"PO","EBIS","NR",NA,NA,1,1,"3267_1"
730,42.03936,-79.682224,24,4,1998,"4/24/1998",1,3268,"PO","EBIS","NR",NA,NA,1,1,"3268_1"
939,42.093217,-78.172057,26,10,1996,"10/26/1996",1,3269,"PO","EBIS","NR",NA,NA,1,1,"3269_1"
998,42.116818,-77.604072,8,8,1998,"8/8/1998",1,3270,"PO","EBIS","NR",NA,NA,1,1,"3270_1"
1033,42.132076,-76.891638,15,7,1997,"7/15/1997",1,3271,"PO","EBIS","NR",NA,NA,1,1,"3271_1"
1040,42.140973,-73.728074,24,5,1997,"5/24/1997",1,3272,"PO","EBIS","adult",NA,NA,1,1,"3272_1"
969,42.108446,-78.177466,2,10,1999,"10/2/1999",1,3273,"PO","EBIS","NR",NA,NA,1,1,"3273_1"
1041,42.141331,-76.780477,27,8,1993,"8/27/1993",1,3274,"PO","EBIS","NR",NA,NA,1,1,"3274_1"
1042,42.141333,-76.780379,5,6,1994,"6/5/1994",1,3275,"PO","EBIS","NR",NA,NA,1,1,"3275_1"
946,42.097736,-78.727858,23,6,1998,"6/23/1998",1,3276,"PO","EBIS","NR",NA,NA,1,1,"3276_1"
1086,42.160048,-74.203345,20,5,1998,"5/20/1998",1,3277,"PO","EBIS","adult",NA,NA,1,1,"3277_1"
1074,42.15638,-76.40958,29,8,1996,"8/29/1996",1,3278,"PO","EBIS","NR",NA,NA,1,1,"3278_1"
1095,42.162652,-76.176751,24,6,1998,"6/24/1998",1,3279,"PO","EBIS","NR",NA,NA,1,1,"3279_1"
1108,42.167363,-75.700277,14,5,1998,"5/14/1998",1,3280,"PO","EBIS","NR",NA,NA,1,1,"3280_1"
1100,42.163803,-76.157949,17,7,1999,"7/17/1999",1,3281,"PO","EBIS","NR",NA,NA,1,1,"3281_1"
1114,42.170576,-75.031526,9,6,1997,"6/9/1997",1,3282,"PO","EBIS","adult",NA,NA,1,1,"3282_1"
1102,42.165227,-76.158486,18,7,1999,"7/18/1999",1,3283,"PO","EBIS","NR",NA,NA,1,1,"3283_1"
1055,42.147597,-77.341183,25,7,2007,"7/25/2007",1,3284,"PO","EBIS","NR",NA,NA,1,1,"3284_1"
1103,42.165306,-73.712148,3,9,1999,"9/3/1999",1,3285,"PO","EBIS","adult",NA,NA,1,1,"3285_1"
1104,42.16559,-73.712425,1,10,1999,"10/1/1999",1,3286,"PO","EBIS","adult",NA,NA,1,1,"3286_1"
1134,42.176496,-75.171389,5,10,1996,"10/5/1996",1,3287,"PO","EBIS","adult",NA,NA,1,1,"3287_1"
1133,42.176265,-75.443109,16,6,1998,"6/16/1998",1,3288,"PO","EBIS","NR",NA,NA,1,1,"3288_1"
1029,42.129129,-78.476059,15,7,1996,"7/15/1996",1,3289,"PO","EBIS","NR",NA,NA,1,1,"3289_1"
1139,42.177386,-76.154524,26,5,1998,"5/26/1998",1,3290,"PO","EBIS","NR",NA,NA,1,1,"3290_1"
1152,42.183616,-75.391415,14,8,1997,"8/14/1997",1,3291,"PO","EBIS","adult",NA,NA,1,1,"3291_1"
1132,42.175722,-76.4438,1,10,1996,"10/1/1996",1,3292,"PO","EBIS","NR",NA,NA,1,1,"3292_1"
1036,42.136971,-78.345489,20,5,1998,"5/20/1998",1,3293,"PO","EBIS","NR",NA,NA,1,1,"3293_1"
1149,42.182054,-76.07118,10,6,1998,"6/10/1998",1,3294,"PO","EBIS","NR",NA,NA,1,1,"3294_1"
1141,42.179028,-73.48216,12,8,1999,"8/12/1999",1,3295,"PO","EBIS","adult",NA,NA,1,1,"3295_1"
1110,42.169447,-77.165812,28,5,1997,"5/28/1997",1,3296,"PO","EBIS","NR",NA,NA,1,1,"3296_1"
1091,42.161917,-77.569328,8,8,1998,"8/8/1998",1,3297,"PO","EBIS","NR",NA,NA,1,1,"3297_1"
1147,42.181403,-76.552608,25,7,1995,"7/25/1995",1,3298,"PO","EBIS","NR",NA,NA,1,1,"3298_1"
1081,42.15796,-77.880453,8,10,1996,"10/8/1996",1,3299,"PO","EBIS","NR",NA,NA,1,1,"3299_1"
1158,42.19192,-76.048323,18,9,1997,"9/18/1997",1,3300,"PO","EBIS","NR",NA,NA,1,1,"3300_1"
1167,42.194244,-74.05273,7,6,1998,"6/7/1998",1,3301,"PO","EBIS","adult",NA,NA,1,1,"3301_1"
1061,42.151439,-78.322436,3,8,1997,"8/3/1997",1,3302,"PO","EBIS","NR",NA,NA,1,1,"3302_1"
1172,42.1989,-75.446619,15,5,1998,"5/15/1998",1,3303,"PO","EBIS","NR",NA,NA,1,1,"3303_1"
1075,42.15645,-78.178799,9,10,1996,"10/9/1996",1,3304,"PO","EBIS","NR",NA,NA,1,1,"3304_1"
1178,42.201897,-75.506207,7,5,1998,"5/7/1998",1,3305,"PO","EBIS","NR",NA,NA,1,1,"3305_1"
1142,42.179167,-77.353781,16,6,1997,"6/16/1997",1,3306,"PO","EBIS","NR",NA,NA,1,1,"3306_1"
1154,42.186499,-76.966682,28,5,1997,"5/28/1997",1,3307,"PO","EBIS","NR",NA,NA,1,1,"3307_1"
1198,42.210666,-75.385968,14,8,1997,"8/14/1997",1,3308,"PO","EBIS","adult",NA,NA,1,1,"3308_1"
1188,42.207724,-73.691298,27,5,1997,"5/27/1997",1,3309,"PO","EBIS","adult",NA,NA,1,1,"3309_1"
1210,42.213915,-75.834801,18,7,1999,"7/18/1999",1,3310,"PO","EBIS","NR",NA,NA,1,1,"3310_1"
1191,42.209923,-73.701271,28,7,1997,"7/28/1997",1,3311,"PO","EBIS","adult",NA,NA,1,1,"3311_1"
1046,42.14323,-79.13272,15,6,1998,"6/15/1998",1,3312,"PO","EBIS","NR",NA,NA,1,1,"3312_1"
1213,42.214704,-75.834899,19,7,1999,"7/19/1999",1,3313,"PO","EBIS","NR",NA,NA,1,1,"3313_1"
1068,42.155485,-78.938303,9,6,1998,"6/9/1998",1,3314,"PO","EBIS","NR",NA,NA,1,1,"3314_1"
1218,42.215674,-76.354297,6,7,1995,"7/6/1995",1,3315,"PO","EBIS","NR",NA,NA,1,1,"3315_1"
1161,42.19264,-77.69415,25,7,1997,"7/25/1997",1,3316,"PO","EBIS","NR",NA,NA,1,1,"3316_1"
1207,42.213655,-76.572,25,7,1995,"7/25/1995",1,3317,"PO","EBIS","NR",NA,NA,1,1,"3317_1"
1243,42.224241,-75.453931,15,5,1998,"5/15/1998",1,3318,"PO","EBIS","NR",NA,NA,1,1,"3318_1"
1240,42.222819,-75.958846,2,10,1996,"10/2/1996",1,3319,"PO","EBIS","NR",NA,NA,1,1,"3319_1"
1231,42.221266,-76.192173,26,6,1998,"6/26/1998",1,3320,"PO","EBIS","NR",NA,NA,1,1,"3320_1"
1232,42.221293,-76.191974,27,6,1998,"6/27/1998",1,3321,"PO","EBIS","NR",NA,NA,1,1,"3321_1"
1234,42.221514,-76.191432,13,7,1999,"7/13/1999",1,3322,"PO","EBIS","NR",NA,NA,1,1,"3322_1"
1223,42.219449,-76.530654,15,9,1997,"9/15/1997",1,3323,"PO","EBIS","NR",NA,NA,1,1,"3323_1"
1224,42.219501,-76.676181,3,6,1999,"6/3/1999",1,3324,"PO","EBIS","NR",NA,NA,1,1,"3324_1"
1260,42.230416,-75.776884,16,4,1998,"4/16/1998",1,3325,"PO","EBIS","NR",NA,NA,1,1,"3325_1"
1261,42.230642,-73.999262,6,8,1999,"8/6/1999",1,3326,"PO","EBIS","adult",NA,NA,1,1,"3326_1"
1265,42.232642,-75.999213,13,6,1996,"6/13/1996",1,3327,"PO","EBIS","NR",NA,NA,1,1,"3327_1"
1274,42.237172,-75.453281,27,9,1996,"9/27/1996",1,3328,"PO","EBIS","NR",NA,NA,1,1,"3328_1"
1159,42.192258,-78.268022,15,5,1999,"5/15/1999",1,3329,"PO","EBIS","NR",NA,NA,1,1,"3329_1"
1159,42.192258,-78.268022,15,5,1999,"5/15/1999",1,3330,"PO","EBIS","NR",NA,NA,1,1,"3330_1"
1229,42.221206,-77.075417,20,6,1998,"6/20/1998",1,3331,"PO","EBIS","NR",NA,NA,1,1,"3331_1"
1286,42.24183,-75.659843,14,5,1998,"5/14/1998",1,3332,"PO","EBIS","NR",NA,NA,1,1,"3332_1"
1098,42.163433,-79.34764,2,11,1999,"11/2/1999",1,3333,"PO","EBIS","NR",NA,NA,1,1,"3333_1"
1277,42.237859,-73.622386,6,4,1998,"4/6/1998",1,3334,"PO","EBIS","adult",NA,NA,1,1,"3334_1"
1062,42.151973,-79.655985,28,5,1999,"5/28/1999",1,3335,"PO","EBIS","NR",NA,NA,1,1,"3335_1"
1285,42.241447,-76.369077,5,7,1995,"7/5/1995",1,3336,"PO","EBIS","NR",NA,NA,1,1,"3336_1"
1120,42.17217,-79.457932,28,4,1998,"4/28/1998",1,3337,"PO","EBIS","NR",NA,NA,1,1,"3337_1"
1189,42.20817,-78.517519,4,7,1996,"7/4/1996",1,3338,"PO","EBIS","NR",NA,NA,1,1,"3338_1"
1312,42.262185,-75.572956,24,7,1998,"7/24/1998",1,3339,"PO","EBIS","NR",NA,NA,1,1,"3339_1"
1251,42.227854,-77.880381,10,6,1999,"6/10/1999",1,3340,"PO","EBIS","NR",NA,NA,1,1,"3340_1"
1279,42.23876,-77.553442,29,5,1999,"5/29/1999",1,3341,"PO","EBIS","NR",NA,NA,1,1,"3341_1"
1318,42.267439,-75.35437,21,5,1998,"5/21/1998",1,3342,"PO","EBIS","adult",NA,NA,1,1,"3342_1"
1329,42.271813,-75.050001,13,5,1998,"5/13/1998",1,3343,"PO","EBIS","adult",NA,NA,1,1,"3343_1"
1157,42.191871,-79.340384,20,8,1997,"8/20/1997",1,3344,"PO","EBIS","NR",NA,NA,1,1,"3344_1"
1333,42.273672,-75.426102,11,6,1998,"6/11/1998",1,3345,"PO","EBIS","NR",NA,NA,1,1,"3345_1"
1335,42.27408,-75.371918,6,5,1999,"5/6/1999",1,3346,"PO","EBIS","adult",NA,NA,1,1,"3346_1"
1315,42.264171,-76.627615,1,10,1994,"10/1/1994",1,3347,"PO","EBIS","NR",NA,NA,1,1,"3347_1"
1341,42.275352,-75.371281,21,4,1999,"4/21/1999",1,3348,"PO","EBIS","adult",NA,NA,1,1,"3348_1"
1287,42.241983,-77.848729,7,10,1996,"10/7/1996",1,3349,"PO","EBIS","NR",NA,NA,1,1,"3349_1"
1343,42.275435,-73.928317,8,8,1999,"8/8/1999",1,3350,"PO","EBIS","adult",NA,NA,1,1,"3350_1"
1321,42.268861,-76.682664,20,5,1995,"5/20/1995",1,3351,"PO","EBIS","NR",NA,NA,1,1,"3351_1"
1303,42.255645,-77.454218,29,5,1999,"5/29/1999",1,3352,"PO","EBIS","NR",NA,NA,1,1,"3352_1"
1317,42.265223,-76.963957,27,7,1996,"7/27/1996",1,3353,"PO","EBIS","NR",NA,NA,1,1,"3353_1"
1349,42.279415,-74.104204,22,8,1999,"8/22/1999",1,3354,"PO","EBIS","adult",NA,NA,1,1,"3354_1"
1361,42.283559,-75.423403,27,9,1996,"9/27/1996",1,3355,"PO","EBIS","NR",NA,NA,1,1,"3355_1"
1247,42.226183,-78.66912,25,5,1998,"5/25/1998",1,3356,"PO","EBIS","NR",NA,NA,1,1,"3356_1"
1368,42.287037,-75.657028,29,4,1998,"4/29/1998",1,3357,"PO","EBIS","NR",NA,NA,1,1,"3357_1"
1371,42.289755,-74.944877,20,7,1998,"7/20/1998",1,3358,"PO","EBIS","adult",NA,NA,1,1,"3358_1"
1366,42.285624,-76.012455,9,7,1996,"7/9/1996",1,3359,"PO","EBIS","NR",NA,NA,1,1,"3359_1"
1357,42.282338,-73.598806,1,9,1998,"9/1/1998",1,3360,"PO","EBIS","adult",NA,NA,1,1,"3360_1"
1306,42.257818,-77.832943,10,6,1999,"6/10/1999",1,3361,"PO","EBIS","NR",NA,NA,1,1,"3361_1"
1387,42.294044,-74.841768,21,4,1997,"4/21/1997",1,3362,"PO","EBIS","adult",NA,NA,1,1,"3362_1"
1345,42.277798,-77.009705,18,5,1999,"5/18/1999",1,3363,"PO","EBIS","NR",NA,NA,1,1,"3363_1"
1377,42.292444,-74.112664,1,7,1999,"7/1/1999",1,3364,"PO","EBIS","adult",NA,NA,1,1,"3364_1"
1389,42.294686,-75.587489,5,5,1998,"5/5/1998",1,3365,"PO","EBIS","NR",NA,NA,1,1,"3365_1"
1346,42.27917,-77.011478,18,5,1999,"5/18/1999",1,3366,"PO","EBIS","NR",NA,NA,1,1,"3366_1"
1390,42.295413,-75.590939,30,5,1996,"5/30/1996",1,3367,"PO","EBIS","NR",NA,NA,1,1,"3367_1"
1181,42.203439,-79.698186,5,7,1990,"7/5/1990",1,3368,"PO","EBIS","NR",NA,NA,1,1,"3368_1"
1183,42.204081,-79.700858,20,7,1999,"7/20/1999",1,3369,"PO","EBIS","NR",NA,NA,1,1,"3369_1"
1391,42.297249,-74.004444,25,4,1999,"4/25/1999",1,3370,"PO","EBIS","adult",NA,NA,1,1,"3370_1"
1407,42.302525,-75.062352,13,7,1998,"7/13/1998",1,3371,"PO","EBIS","adult",NA,NA,1,1,"3371_1"
1411,42.304192,-74.339014,6,6,1998,"6/6/1998",1,3372,"PO","EBIS","adult",NA,NA,1,1,"3372_1"
1406,42.302128,-75.987099,1,8,1996,"8/1/1996",1,3373,"PO","EBIS","NR",NA,NA,1,1,"3373_1"
1268,42.233434,-79.108653,4,5,1995,"5/4/1995",1,3374,"PO","EBIS","NR",NA,NA,1,1,"3374_1"
1421,42.308779,-74.978408,18,8,1999,"8/18/1999",1,3375,"PO","EBIS","adult",NA,NA,1,1,"3375_1"
1400,42.299492,-76.486098,9,5,1996,"5/9/1996",1,3376,"PO","EBIS","NR",NA,NA,1,1,"3376_1"
1424,42.310474,-74.401998,6,6,1998,"6/6/1998",1,3377,"PO","EBIS","adult",NA,NA,1,1,"3377_1"
1408,42.302949,-73.524841,16,8,1996,"8/16/1996",1,3378,"PO","EBIS","NR",NA,NA,1,1,"3378_1"
1415,42.305585,-76.512109,6,5,1996,"5/6/1996",1,3379,"PO","EBIS","NR",NA,NA,1,1,"3379_1"
1360,42.283478,-77.897137,30,9,1999,"9/30/1999",1,3380,"PO","EBIS","NR",NA,NA,1,1,"3380_1"
1362,42.283698,-77.898452,8,7,1998,"7/8/1998",1,3381,"PO","EBIS","NR",NA,NA,1,1,"3381_1"
1425,42.31048,-76.514343,6,5,1997,"5/6/1997",1,3382,"PO","EBIS","NR",NA,NA,1,1,"3382_1"
1364,42.284468,-77.895807,12,7,1996,"7/12/1996",1,3383,"PO","EBIS","NR",NA,NA,1,1,"3383_1"
1465,42.321267,-74.769726,18,6,1998,"6/18/1998",1,3384,"PO","EBIS","NR",NA,NA,1,1,"3384_1"
1472,42.322605,-75.233816,21,5,1998,"5/21/1998",1,3385,"PO","EBIS","adult",NA,NA,1,1,"3385_1"
1447,42.314193,-76.492492,24,5,1996,"5/24/1996",1,3386,"PO","EBIS","NR",NA,NA,1,1,"3386_1"
1451,42.314597,-76.519762,16,9,1995,"9/16/1995",1,3387,"PO","EBIS","NR",NA,NA,1,1,"3387_1"
1470,42.322065,-74.168437,7,5,1998,"5/7/1998",1,3388,"PO","EBIS","adult",NA,NA,1,1,"3388_1"
1435,42.312944,-76.71126,27,4,1995,"4/27/1995",1,3389,"PO","EBIS","NR",NA,NA,1,1,"3389_1"
1271,42.234881,-79.589405,26,8,1990,"8/26/1990",1,3390,"PO","EBIS","NR",NA,NA,1,1,"3390_1"
1402,42.300394,-77.544152,10,10,1997,"10/10/1997",1,3391,"PO","EBIS","NR",NA,NA,1,1,"3391_1"
1497,42.329205,-75.103509,27,5,1998,"5/27/1998",1,3392,"PO","EBIS","adult",NA,NA,1,1,"3392_1"
1482,42.324675,-73.945916,28,4,1999,"4/28/1999",1,3393,"PO","EBIS","adult",NA,NA,1,1,"3393_1"
1388,42.294093,-77.911658,6,8,1998,"8/6/1998",1,3394,"PO","EBIS","NR",NA,NA,1,1,"3394_1"
1503,42.330368,-75.424529,15,4,1999,"4/15/1999",1,3395,"PO","EBIS","NR",NA,NA,1,1,"3395_1"
1464,42.321033,-73.466738,3,9,1997,"9/3/1997",1,3396,"PO","EBIS","larva",NA,NA,1,1,"3396_1"
1480,42.323691,-76.335116,17,5,1996,"5/17/1996",1,3397,"PO","EBIS","NR",NA,NA,1,1,"3397_1"
1483,42.325694,-76.316307,18,9,1999,"9/18/1999",1,3398,"PO","EBIS","NR",NA,NA,1,1,"3398_1"
1403,42.300752,-77.848662,7,7,1998,"7/7/1998",1,3399,"PO","EBIS","NR",NA,NA,1,1,"3399_1"
1493,42.328401,-76.337947,9,5,1996,"5/9/1996",1,3400,"PO","EBIS","NR",NA,NA,1,1,"3400_1"
1509,42.336413,-75.612565,28,4,1993,"4/28/1993",1,3401,"PO","EBIS","NR",NA,NA,1,1,"3401_1"
1417,42.306625,-77.684207,30,5,1999,"5/30/1999",1,3402,"PO","EBIS","NR",NA,NA,1,1,"3402_1"
1288,42.245256,-79.696274,2,9,1990,"9/2/1990",1,3403,"PO","EBIS","NR",NA,NA,1,1,"3403_1"
1527,42.341037,-75.428572,24,6,1998,"6/24/1998",1,3404,"PO","EBIS","NR",NA,NA,1,1,"3404_1"
1499,42.329747,-76.67849,28,4,1998,"4/28/1998",1,3405,"PO","EBIS","NR",NA,NA,1,1,"3405_1"
1344,42.277126,-78.865494,3,8,1994,"8/3/1994",1,3406,"PO","EBIS","NR",NA,NA,1,1,"3406_1"
1502,42.32992,-76.70036,14,7,1999,"7/14/1999",1,3407,"PO","EBIS","NR",NA,NA,1,1,"3407_1"
1514,42.338729,-76.096489,29,6,1998,"6/29/1998",1,3408,"PO","EBIS","NR",NA,NA,1,1,"3408_1"
1298,42.253099,-79.67393,2,9,1990,"9/2/1990",1,3409,"PO","EBIS","NR",NA,NA,1,1,"3409_1"
1520,42.340436,-73.63214,19,4,1994,"4/19/1994",1,3410,"PO","EBIS","adult",NA,NA,1,1,"3410_1"
1556,42.346828,-75.657452,20,7,1998,"7/20/1998",1,3411,"PO","EBIS","NR",NA,NA,1,1,"3411_1"
1559,42.348717,-75.295561,24,4,1998,"4/24/1998",1,3412,"PO","EBIS","NR",NA,NA,1,1,"3412_1"
1324,42.270304,-79.25877,7,7,1998,"7/7/1998",1,3413,"PO","EBIS","NR",NA,NA,1,1,"3413_1"
1542,42.343961,-76.225736,8,5,1998,"5/8/1998",1,3414,"PO","EBIS","NR",NA,NA,1,1,"3414_1"
1569,42.350907,-75.089253,27,5,1998,"5/27/1998",1,3415,"PO","EBIS","adult",NA,NA,1,1,"3415_1"
1510,42.336974,-76.79188,14,7,1999,"7/14/1999",1,3416,"PO","EBIS","NR",NA,NA,1,1,"3416_1"
1528,42.341081,-73.465786,20,4,1996,"4/20/1996",1,3417,"PO","EBIS","adult",NA,NA,1,1,"3417_1"
1565,42.35071,-75.455145,24,6,1998,"6/24/1998",1,3418,"PO","EBIS","NR",NA,NA,1,1,"3418_1"
1308,42.258653,-79.659828,20,7,1999,"7/20/1999",1,3419,"PO","EBIS","NR",NA,NA,1,1,"3419_1"
1396,42.298551,-78.586476,15,7,1995,"7/15/1995",1,3420,"PO","EBIS","NR",NA,NA,1,1,"3420_1"
1456,42.317273,-78.000169,8,10,1997,"10/8/1997",1,3421,"PO","EBIS","NR",NA,NA,1,1,"3421_1"
1427,42.311554,-78.228555,19,5,1993,"5/19/1993",1,3422,"PO","EBIS","NR",NA,NA,1,1,"3422_1"
1581,42.356398,-75.453788,15,6,1998,"6/15/1998",1,3423,"PO","EBIS","NR",NA,NA,1,1,"3423_1"
1551,42.345563,-76.646809,22,4,1998,"4/22/1998",1,3424,"PO","EBIS","NR",NA,NA,1,1,"3424_1"
1419,42.307754,-78.388753,14,6,1998,"6/14/1998",1,3425,"PO","EBIS","NR",NA,NA,1,1,"3425_1"
1538,42.343491,-76.830778,14,7,1999,"7/14/1999",1,3426,"PO","EBIS","NR",NA,NA,1,1,"3426_1"
1311,42.261973,-79.699233,13,6,1997,"6/13/1997",1,3427,"PO","EBIS","NR",NA,NA,1,1,"3427_1"
1438,42.313237,-78.227413,24,8,1993,"8/24/1993",1,3428,"PO","EBIS","NR",NA,NA,1,1,"3428_1"
1381,42.292905,-78.895825,26,10,1999,"10/26/1999",1,3429,"PO","EBIS","NR",NA,NA,1,1,"3429_1"
1376,42.291915,-78.945177,26,10,1999,"10/26/1999",1,3430,"PO","EBIS","NR",NA,NA,1,1,"3430_1"
1453,42.31476,-78.217942,24,8,1993,"8/24/1993",1,3431,"PO","EBIS","NR",NA,NA,1,1,"3431_1"
1433,42.312909,-78.319881,12,9,1999,"9/12/1999",1,3432,"PO","EBIS","NR",NA,NA,1,1,"3432_1"
1455,42.316622,-78.207363,19,5,1993,"5/19/1993",1,3433,"PO","EBIS","NR",NA,NA,1,1,"3433_1"
1561,42.349565,-76.68047,27,4,1998,"4/27/1998",1,3434,"PO","EBIS","NR",NA,NA,1,1,"3434_1"
1562,42.34959,-76.699069,29,6,1994,"6/29/1994",1,3435,"PO","EBIS","NR",NA,NA,1,1,"3435_1"
1498,42.329391,-77.798061,30,9,1999,"9/30/1999",1,3436,"PO","EBIS","NR",NA,NA,1,1,"3436_1"
1573,42.352508,-76.683901,11,5,1992,"5/11/1992",1,3437,"PO","EBIS","NR",NA,NA,1,1,"3437_1"
1599,42.364483,-75.47231,11,6,1998,"6/11/1998",1,3438,"PO","EBIS","NR",NA,NA,1,1,"3438_1"
1549,42.345309,-77.169401,14,8,1997,"8/14/1997",1,3439,"PO","EBIS","NR",NA,NA,1,1,"3439_1"
1566,42.35087,-76.858589,14,7,1999,"7/14/1999",1,3440,"PO","EBIS","NR",NA,NA,1,1,"3440_1"
1600,42.365187,-75.466195,18,5,1998,"5/18/1998",1,3441,"PO","EBIS","NR",NA,NA,1,1,"3441_1"
1598,42.364166,-75.743521,22,7,1998,"7/22/1998",1,3442,"PO","EBIS","NR",NA,NA,1,1,"3442_1"
1607,42.366781,-75.098565,30,5,1999,"5/30/1999",1,3443,"PO","EBIS","adult",NA,NA,1,1,"3443_1"
1431,42.312573,-78.681525,21,5,1998,"5/21/1998",1,3444,"PO","EBIS","NR",NA,NA,1,1,"3444_1"
1605,42.366564,-73.531838,19,4,1995,"4/19/1995",1,3445,"PO","EBIS","adult",NA,NA,1,1,"3445_1"
1620,42.372771,-75.867233,8,10,1996,"10/8/1996",1,3446,"PO","EBIS","NR",NA,NA,1,1,"3446_1"
1589,42.360297,-77.02305,18,5,1999,"5/18/1999",1,3447,"PO","EBIS","NR",NA,NA,1,1,"3447_1"
1634,42.377425,-74.166852,29,5,1997,"5/29/1997",1,3448,"PO","EBIS","adult",NA,NA,1,1,"3448_1"
1574,42.352585,-77.535884,29,5,1999,"5/29/1999",1,3449,"PO","EBIS","NR",NA,NA,1,1,"3449_1"
1591,42.361021,-77.21206,9,5,1994,"5/9/1994",1,3450,"PO","EBIS","NR",NA,NA,1,1,"3450_1"
1619,42.372278,-76.649693,12,5,1994,"5/12/1994",1,3451,"PO","EBIS","NR",NA,NA,1,1,"3451_1"
1612,42.369144,-76.900213,17,6,1997,"6/17/1997",1,3452,"PO","EBIS","NR",NA,NA,1,1,"3452_1"
1661,42.382375,-74.045407,26,4,1999,"4/26/1999",1,3453,"PO","EBIS","larva",NA,NA,1,1,"3453_1"
1592,42.361463,-77.43159,24,5,1998,"5/24/1998",1,3454,"PO","EBIS","NR",NA,NA,1,1,"3454_1"
1677,42.390111,-75.566898,18,4,1998,"4/18/1998",1,3455,"PO","EBIS","NR",NA,NA,1,1,"3455_1"
1458,42.317584,-79.181902,26,5,1998,"5/26/1998",1,3456,"PO","EBIS","NR",NA,NA,1,1,"3456_1"
1691,42.39471,-75.411556,6,8,1998,"8/6/1998",1,3457,"PO","EBIS","NR",NA,NA,1,1,"3457_1"
1688,42.394349,-75.547182,4,9,1997,"9/4/1997",1,3458,"PO","EBIS","NR",NA,NA,1,1,"3458_1"
1637,42.377784,-77.02977,9,5,1995,"5/9/1995",1,3459,"PO","EBIS","NR",NA,NA,1,1,"3459_1"
1679,42.390133,-76.260667,2,10,1996,"10/2/1996",1,3460,"PO","EBIS","NR",NA,NA,1,1,"3460_1"
1699,42.398043,-75.375417,6,8,1998,"8/6/1998",1,3461,"PO","EBIS","adult",NA,NA,1,1,"3461_1"
1720,42.403987,-75.364757,21,5,1998,"5/21/1998",1,3462,"PO","EBIS","adult",NA,NA,1,1,"3462_1"
1585,42.358436,-78.30877,19,6,1998,"6/19/1998",1,3463,"PO","EBIS","NR",NA,NA,1,1,"3463_1"
1715,42.401751,-76.163346,11,10,1996,"10/11/1996",1,3464,"PO","EBIS","NR",NA,NA,1,1,"3464_1"
1719,42.403659,-75.974379,16,7,1998,"7/16/1998",1,3465,"PO","EBIS","NR",NA,NA,1,1,"3465_1"
1687,42.394238,-76.782258,6,6,1999,"6/6/1999",1,3466,"PO","EBIS","NR",NA,NA,1,1,"3466_1"
1724,42.405529,-75.973051,18,9,1997,"9/18/1997",1,3467,"PO","EBIS","NR",NA,NA,1,1,"3467_1"
1709,42.400854,-76.532375,13,9,1997,"9/13/1997",1,3468,"PO","EBIS","NR",NA,NA,1,1,"3468_1"
1588,42.359765,-78.477477,5,6,1998,"6/5/1998",1,3469,"PO","EBIS","NR",NA,NA,1,1,"3469_1"
1633,42.377305,-77.852264,16,8,1998,"8/16/1998",1,3470,"PO","EBIS","NR",NA,NA,1,1,"3470_1"
1523,42.340959,-79.112875,19,8,1997,"8/19/1997",1,3471,"PO","EBIS","NR",NA,NA,1,1,"3471_1"
1693,42.395267,-77.162085,1,8,1998,"8/1/1998",1,3472,"PO","EBIS","NR",NA,NA,1,1,"3472_1"
1597,42.364086,-78.465937,18,6,1998,"6/18/1998",1,3473,"PO","EBIS","NR",NA,NA,1,1,"3473_1"
1755,42.420317,-75.360517,14,7,1999,"7/14/1999",1,3474,"PO","EBIS","adult",NA,NA,1,1,"3474_1"
1756,42.420394,-75.36044,8,7,1997,"7/8/1997",1,3475,"PO","EBIS","adult",NA,NA,1,1,"3475_1"
1757,42.420408,-75.360435,6,8,1998,"8/6/1998",1,3476,"PO","EBIS","adult",NA,NA,1,1,"3476_1"
1758,42.420418,-75.360419,26,7,1994,"7/26/1994",1,3477,"PO","EBIS","adult",NA,NA,1,1,"3477_1"
1760,42.420439,-75.360354,9,9,1997,"9/9/1997",1,3478,"PO","EBIS","NR",NA,NA,1,1,"3478_1"
1759,42.420439,-75.360395,9,7,1997,"7/9/1997",1,3479,"PO","EBIS","adult",NA,NA,1,1,"3479_1"
1651,42.380054,-78.079903,13,10,1996,"10/13/1996",1,3480,"PO","EBIS","NR",NA,NA,1,1,"3480_1"
1652,42.380123,-78.083879,10,9,1997,"9/10/1997",1,3481,"PO","EBIS","NR",NA,NA,1,1,"3481_1"
1754,42.41881,-75.838871,14,8,1996,"8/14/1996",1,3482,"PO","EBIS","NR",NA,NA,1,1,"3482_1"
