"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum1171",38.9589,-77.2053,"Virginia",NA,1952-02-24,24,2,1952,1,2912,1,"2912_1","PO","EBIS","NR",NA,NA,1
"Museum481",36.9367,-77.0012,"Virginia",1216.66,1977-06-12,12,6,1977,1,2913,1,"2913_1","PO","EBIS","NR",NA,NA,1
"Museum2664",43.1868,-76.8924,"New York",1944.09,1909-07-30,30,7,1909,1,2914,1,"2914_1","PO","EBIS","NR",NA,NA,1
"Museum1414",39.4433,-77.0478,"Maryland",NA,1960-04-09,9,4,1960,1,2915,1,"2915_1","PO","EBIS","NR",NA,NA,1
"Museum1098",38.8473,-78.1627,"Virginia",830.42,1986-05-03,3,5,1986,1,2916,1,"2916_1","PO","EBIS","NR",NA,NA,1
"Museum2054",40.8836,-77.9906,"Pennsylvania",NA,1969-10-14,14,10,1969,1,2917,1,"2917_1","PO","EBIS","NR",NA,NA,1
"Museum962",38.6023,-78.3687,"Virginia",572.93,1903-07-03,3,7,1903,1,2918,1,"2918_1","PO","EBIS","NR",NA,NA,1
"Museum774",38.1347,-80.2132,"West Virginia",1495.08,1977-05-25,25,5,1977,1,2919,1,"2919_1","PO","EBIS","NR",NA,NA,1
"Museum571",37.2671,-76.6705,"Virginia",1332.54,NA,NA,4,NA,1,2920,1,"2920_1","PO","EBIS","NR",NA,NA,1
"Museum1937",40.5678,-80.3972,"Pennsylvania",NA,1970-11-01,1,11,1970,1,2921,1,"2921_1","PO","EBIS","NR",NA,NA,1
"Museum520",37.1989,-80.1511,"Virginia",NA,1960-10-20,20,10,1960,1,2922,1,"2922_1","PO","EBIS","NR",NA,NA,1
"Museum815",38.2995,-78.492,"Virginia",53.76,1960-10-29,29,10,1960,1,2923,1,"2923_1","PO","EBIS","NR",NA,NA,1
"Museum878",38.4425,-79.9028,"West Virginia",NA,1969-09-07,7,9,1969,1,2924,1,"2924_1","PO","EBIS","NR",NA,NA,1
"Museum786",38.2042,-79.2583,"Virginia",NA,1979-10-27,27,10,1979,1,2925,1,"2925_1","PO","EBIS","NR",NA,NA,1
"Museum820",38.31,-79.17,"Virginia",96.56,1906-07-19,19,7,1906,1,2926,1,"2926_1","PO","EBIS","NR",NA,NA,1
"Museum1121",38.89,-77.09,"Virginia",1287.48,1954-04-08,8,4,1954,1,2927,1,"2927_1","PO","EBIS","NR",NA,NA,1
"Museum1542",39.6368,-77.4488,"Maryland",1490.25,1974-05-27,27,5,1974,1,2928,1,"2928_1","PO","EBIS","NR",NA,NA,1
"Museum401",36.3035547,-83.3370526,"Tennessee",4506.16,1932-07-22,22,7,1932,1,2929,1,"2929_1","PO","EBIS","NR",NA,NA,1
"Museum734",37.874,-79.1429,"Virginia",1956.96,NA,NA,4,NA,1,2930,1,"2930_1","PO","EBIS","NR",NA,NA,1
"Museum862",38.41,-77.74,"Virginia",6550.03,1956-04-28,28,4,1956,1,2931,1,"2931_1","PO","EBIS","NR",NA,NA,1
"Museum2780",44.4653,-72.685,"Vermont",336.35,1939-09-01,1,9,1939,1,2932,1,"2932_1","PO","EBIS","NR",NA,NA,1
"Museum850",38.3711,-79.551,"Virginia",2053.52,1959-06-23,23,6,1959,1,2933,1,"2933_1","PO","EBIS","NR",NA,NA,1
"Museum2530",42.3477,-73.2486,"Massachusetts",5920.78,1964-08-10,10,8,1964,1,2934,1,"2934_1","PO","EBIS","NR",NA,NA,1
"Museum1660",39.885,-78.8417,"Pennsylvania",NA,1965-10-10,10,10,1965,1,2935,1,"2935_1","PO","EBIS","NR",NA,NA,1
"Museum2735",44.0456,-71.6706,"New Hampshire",1031.59,1964-08-12,12,8,1964,1,2936,1,"2936_1","PO","EBIS","NR",NA,NA,1
"Museum336",35.6953,-81.7172,"North Carolina",NA,1972-09-23,23,9,1972,1,2937,1,"2937_1","PO","EBIS","NR",NA,NA,1
"Museum695",37.71,-79.9,"Virginia",209.22,1946-02-03,3,2,1946,1,2938,1,"2938_1","PO","EBIS","NR",NA,NA,1
"Museum1186",38.9864,-80.0539,"West Virginia",NA,1997-06-06,6,6,1997,1,2939,1,"2939_1","PO","EBIS","NR",NA,NA,1
"Museum2365",41.7817,-76.9708,"Pennsylvania",NA,1972-07-14,14,7,1972,1,2940,1,"2940_1","PO","EBIS","NR",NA,NA,1
"Museum1320",39.2658,-76.7922,"Maryland",NA,1995-07-03,3,7,1995,1,2941,1,"2941_1","PO","EBIS","NR",NA,NA,1
"Museum1451",39.5058,-80.29,"West Virginia",NA,1968-10-13,13,10,1968,1,2942,1,"2942_1","PO","EBIS","NR",NA,NA,1
"Museum1608",39.7833,-78.9394,"Pennsylvania",NA,1969-09-28,28,9,1969,1,2943,1,"2943_1","PO","EBIS","NR",NA,NA,1
"Museum1199",39.01,-77.25,"Virginia",1400.13,1975-10-19,19,10,1975,1,2944,1,"2944_1","PO","EBIS","NR",NA,NA,1
"Museum1097",38.8427,-76.929,"Maryland",218.87,NA,NA,4,NA,1,2945,1,"2945_1","PO","EBIS","NR",NA,NA,1
"Museum1336",39.2829,-77.3147,"Maryland",959.17,1946-04-14,14,4,1946,1,2946,1,"2946_1","PO","EBIS","NR",NA,NA,1
"Museum1085",38.8275,-78.3918,"Virginia",1322.88,1984-07-29,29,7,1984,1,2947,1,"2947_1","PO","EBIS","NR",NA,NA,1
"Museum970",38.6167,-78.5867,"Virginia",NA,1969-09-13,13,9,1969,1,2948,1,"2948_1","PO","EBIS","NR",NA,NA,1
"Museum506",37.1282,-80.265,"Virginia",2729.45,1951-07-04,4,7,1951,1,2949,1,"2949_1","PO","EBIS","NR",NA,NA,1
"Museum1308",39.2412,-76.7495,"Maryland",250,1949-04-30,30,4,1949,1,2950,1,"2950_1","PO","EBIS","NR",NA,NA,1
"Museum2410",41.9289,-74.1028,"New York",NA,1961-08-15,15,8,1961,1,2951,1,"2951_1","PO","EBIS","NR",NA,NA,1
"Museum2133",41.1406698,-81.795314,"Ohio",5954.57,1952-04-13,13,4,1952,1,2952,1,"2952_1","PO","EBIS","NR",NA,NA,1
"Museum433",36.6331,-81.0806,"Virginia",NA,1970-06-18,18,6,1970,1,2953,1,"2953_1","PO","EBIS","NR",NA,NA,1
"Museum1252",39.1069,-76.9306,"Maryland",NA,1958-11-23,23,11,1958,1,2954,1,"2954_1","PO","EBIS","NR",NA,NA,1
"Museum533",37.237,-78.4973,"Virginia",3019.13,1935-04-23,23,4,1935,1,2955,1,"2955_1","PO","EBIS","NR",NA,NA,1
"Museum1415",39.4433,-77.0128,"Maryland",NA,1995-06-14,14,6,1995,1,2956,1,"2956_1","PO","EBIS","NR",NA,NA,1
"Museum775",38.14,-77.24,"Virginia",1577.16,1976-03-20,20,3,1976,1,2957,1,"2957_1","PO","EBIS","NR",NA,NA,1
"Museum1006",38.6847,-78.9364,"Virginia",267.15,1984-07-31,31,7,1984,1,2958,1,"2958_1","PO","EBIS","NR",NA,NA,1
"Museum1072",38.8,-77.14,"Virginia",273.59,1973-01-01,1,1,1973,1,2959,1,"2959_1","PO","EBIS","NR",NA,NA,1
"Museum1276",39.1645,-77.2369,"Maryland",218897,NA,NA,3,NA,1,2960,1,"2960_1","PO","EBIS","NR",NA,NA,1
"Museum2828",44.9983,-69.0242,"Maine",3220.3,1950-09-26,26,9,1950,1,2961,1,"2961_1","PO","EBIS","NR",NA,NA,1
"Museum728",37.85,-79.85,"Virginia",2751.98,1946-05-11,11,5,1946,1,2962,1,"2962_1","PO","EBIS","NR",NA,NA,1
"Museum1485",39.5689,-80.3547,"West Virginia",NA,1969-05-11,11,5,1969,1,2963,1,"2963_1","PO","EBIS","NR",NA,NA,1
"Museum1818",40.2364,-78.0139,"Pennsylvania",NA,1969-09-27,27,9,1969,1,2964,1,"2964_1","PO","EBIS","NR",NA,NA,1
"Museum578",37.2807,-80.4692,"Virginia",2986.94,1950-02-15,15,2,1950,1,2965,1,"2965_1","PO","EBIS","NR",NA,NA,1
"Museum1369",39.3611,-80.5642,"West Virginia",NA,1969-10-18,18,10,1969,1,2966,1,"2966_1","PO","EBIS","NR",NA,NA,1
"Museum1221",39.0519,-78.78,"West Virginia",NA,1969-04-19,19,4,1969,1,2967,1,"2967_1","PO","EBIS","NR",NA,NA,1
"Museum1170",38.9583,-76.06,"Maryland",NA,1995-07-07,7,7,1995,1,2968,1,"2968_1","PO","EBIS","NR",NA,NA,1
