"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"iNat136",38.51996,-78.428392,"Virginia",NA,2025-05-30,30,5,2025,1,137,1,"137_1","PO","EBIS","NR",NA,NA,1
"iNat86",38.470437,-76.880852,"Maryland",NA,2025-04-06,6,4,2025,1,138,1,"138_1","PO","EBIS","NR",NA,NA,1
"iNat5869",42.672307,-71.773292,"Massachusetts",3,2025-05-30,30,5,2025,1,139,1,"139_1","PO","EBIS","NR",NA,NA,1
"iNat3516",40.973505,-75.126431,"New Jersey",72,2025-05-29,29,5,2025,1,140,1,"140_1","PO","EBIS","NR",NA,NA,1
"iNat1949",39.984641,-75.258485,"Pennsylvania",40,2025-05-28,28,5,2025,1,141,1,"141_1","PO","EBIS","NR",NA,NA,1
"iNat6395",42.990867,-76.069664,"New York",NA,2025-05-28,28,5,2025,1,142,1,"142_1","PO","EBIS","NR",NA,NA,1
"iNat4830",41.936215,-73.00153,"Connecticut",80,2025-05-30,30,5,2025,1,143,1,"143_1","PO","EBIS","NR",NA,NA,1
"iNat1673",39.717131,-80.113792,"West Virginia",2,2025-05-31,31,5,2025,1,144,1,"144_1","PO","EBIS","NR",NA,NA,1
"iNat6974",43.900263,-69.961928,"Maine",33,2025-06-02,2,6,2025,1,145,1,"145_1","PO","EBIS","NR",NA,NA,1
"iNat5969",42.744999,-73.187652,"Vermont",185,2025-05-29,29,5,2025,1,146,1,"146_1","PO","EBIS","NR",NA,NA,1
"iNat3550",41.009855,-73.864546,"New York",34,2025-05-27,27,5,2025,1,147,1,"147_1","PO","EBIS","NR",NA,NA,1
"iNat433",38.808748,-77.020733,"Virginia",28181,2020-12-31,31,12,2020,1,148,1,"148_1","PO","EBIS","NR",NA,NA,1
"iNat294",38.711373,-78.151682,"Virginia",NA,2025-05-24,24,5,2025,1,149,1,"149_1","PO","EBIS","NR",NA,NA,1
"iNat1250",39.28202,-77.03179,"Maryland",NA,2025-04-28,28,4,2025,1,150,1,"150_1","PO","EBIS","NR",NA,NA,1
"iNat1492",39.570036,-76.410305,"Maryland",28090,2025-06-01,1,6,2025,1,151,1,"151_1","PO","EBIS","NR",NA,NA,1
"iNat7159",44.189544,-73.967683,"New York",543,2025-05-31,31,5,2025,1,152,1,"152_1","PO","EBIS","NR",NA,NA,1
"iNat5768",42.60944,-78.909021,"New York",1329,2025-05-31,31,5,2025,1,153,1,"153_1","PO","EBIS","NR",NA,NA,1
"iNat8169",45.971559,-75.836204,"Québec",450,2025-06-02,2,6,2025,1,154,1,"154_1","PO","EBIS","NR",NA,NA,1
"iNat1046",39.132958,-77.262604,"Virginia",28151,2025-05-29,29,5,2025,1,155,1,"155_1","PO","EBIS","NR",NA,NA,1
"iNat5706",42.540462,-73.872895,"New York",11,2025-05-30,30,5,2025,1,156,1,"156_1","PO","EBIS","NR",NA,NA,1
"iNat3171",40.654917,-75.621869,"Pennsylvania",NA,2024-07-26,26,7,2024,1,157,1,"157_1","PO","EBIS","NR",NA,NA,1
"iNat7778",45.248659,-76.256294,"Ontario",524,2023-07-27,27,7,2023,1,158,1,"158_1","PO","EBIS","NR",NA,NA,1
"iNat137",38.519971,-78.429011,"Virginia",NA,2025-05-30,30,5,2025,1,159,1,"159_1","PO","EBIS","NR",NA,NA,1
"iNat2319",40.167222,-75.198762,"Pennsylvania",4,2025-05-29,29,5,2025,1,160,1,"160_1","PO","EBIS","NR",NA,NA,1
"iNat5935",42.721338,-72.997008,"Massachusetts",18,2025-05-27,27,5,2025,1,161,1,"161_1","PO","EBIS","NR",NA,NA,1
"iNat101",38.481491,-79.214072,"Virginia",850,2025-05-29,29,5,2025,1,162,1,"162_1","PO","EBIS","NR",NA,NA,1
"iNat6447",42.992323,-76.159609,"New York",286,2025-05-22,22,5,2025,1,163,1,"163_1","PO","EBIS","NR",NA,NA,1
"iNat6941",43.834727,-72.855084,"Vermont",27411,2025-05-17,17,5,2025,1,164,1,"164_1","PO","EBIS","NR",NA,NA,1
"iNat7835",45.316549,-71.820774,"Québec",156,2025-05-17,17,5,2025,1,165,1,"165_1","PO","EBIS","NR",NA,NA,1
"iNat8185",46.024622,-68.425144,"Maine",27063,2025-05-25,25,5,2025,1,166,1,"166_1","PO","EBIS","NR",NA,NA,1
"iNat4097",41.34395,-82.503085,"Ohio",27816,2025-05-18,18,5,2025,1,167,1,"167_1","PO","EBIS","NR",NA,NA,1
"iNat8280",46.747363,-70.339255,"Québec",15,2025-05-17,17,5,2025,1,168,1,"168_1","PO","EBIS","NR",NA,NA,1
"iNat6469",42.994539,-76.160181,"New York",NA,2025-05-22,22,5,2025,1,169,1,"169_1","PO","EBIS","NR",NA,NA,1
"iNat316",38.734777,-76.91929,"Maryland",6,2025-05-07,7,5,2025,1,170,1,"170_1","PO","EBIS","NR",NA,NA,1
"iNat4787",41.885452,-80.355545,"Pennsylvania",81,2025-05-27,27,5,2025,1,171,1,"171_1","PO","EBIS","NR",NA,NA,1
"iNat1695",39.733532,-79.2932,"Maryland",28060,2025-05-14,14,5,2025,1,172,1,"172_1","PO","EBIS","NR",NA,NA,1
"iNat72",38.45134,-78.476472,"Virginia",28240,2025-05-26,26,5,2025,1,173,1,"173_1","PO","EBIS","NR",NA,NA,1
"iNat1259",39.29173,-79.461257,"West Virginia",28121,2025-05-21,21,5,2025,1,174,1,"174_1","PO","EBIS","NR",NA,NA,1
"iNat4714",41.781433,-80.618255,"Ohio",6,2025-05-19,19,5,2025,1,175,1,"175_1","PO","EBIS","NR",NA,NA,1
"iNat5953",42.734269,-73.461145,"New York",NA,2025-05-24,24,5,2025,1,176,1,"176_1","PO","EBIS","NR",NA,NA,1
"iNat1009",39.100133,-79.502119,"West Virginia",NA,2020-07-16,16,7,2020,1,177,1,"177_1","PO","EBIS","NR",NA,NA,1
"iNat5213",42.262112,-76.626671,"New York",19,2025-05-17,17,5,2025,1,178,1,"178_1","PO","EBIS","NR",NA,NA,1
"iNat8031",45.576489,-71.987508,"Québec",10,2025-05-11,11,5,2025,1,179,1,"179_1","PO","EBIS","NR",NA,NA,1
"iNat1004",39.100031,-79.502156,"West Virginia",NA,2020-07-16,16,7,2020,1,180,1,"180_1","PO","EBIS","NR",NA,NA,1
"iNat7820",45.292887,-71.9859,"Québec",4,2025-05-18,18,5,2025,1,181,1,"181_1","PO","EBIS","NR",NA,NA,1
"iNat4533",41.611778,-81.292122,"Ohio",119,2025-05-20,20,5,2025,1,182,1,"182_1","PO","EBIS","NR",NA,NA,1
"iNat7653",45.031936,-72.206847,"Québec",NA,2025-05-14,14,5,2025,1,183,1,"183_1","PO","EBIS","NR",NA,NA,1
"iNat2474",40.214162,-75.70697,"Pennsylvania",4,2025-05-17,17,5,2025,1,184,1,"184_1","PO","EBIS","NR",NA,NA,1
"iNat4154",41.384994,-82.534176,"Ohio",27816,2025-05-18,18,5,2025,1,185,1,"185_1","PO","EBIS","NR",NA,NA,1
"iNat1542",39.626867,-79.865578,"West Virginia",13,2025-05-15,15,5,2025,1,186,1,"186_1","PO","EBIS","NR",NA,NA,1
"iNat4881",42.010557,-75.989353,"New York",171,2025-05-17,17,5,2025,1,187,1,"187_1","PO","EBIS","NR",NA,NA,1
"iNat7769",45.246885,-76.252889,"Ontario",8,2025-05-13,13,5,2025,1,188,1,"188_1","PO","EBIS","NR",NA,NA,1
"iNat6471",42.994597,-76.1605,"New York",NA,2025-05-22,22,5,2025,1,189,1,"189_1","PO","EBIS","NR",NA,NA,1
"iNat2806",40.450223,-79.666808,"Pennsylvania",4233,2025-05-15,15,5,2025,1,190,1,"190_1","PO","EBIS","NR",NA,NA,1
"iNat6407",42.991425,-76.159017,"New York",NA,2025-05-22,22,5,2025,1,191,1,"191_1","PO","EBIS","NR",NA,NA,1
"iNat4374",41.5247,-78.706569,"Pennsylvania",14,2025-04-25,25,4,2025,1,192,1,"192_1","PO","EBIS","NR",NA,NA,1
"iNat2950",40.518,-79.895414,"Pennsylvania",NA,2025-05-24,24,5,2025,1,193,1,"193_1","PO","EBIS","NR",NA,NA,1
