"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"Museum320",40.76,-77.73,"Pennsylvania",838,"1991-08-07",7,8,1991,1,106,1,"106_1","PO","GPORPO","NR",NA,NA,1
"Museum148",38.8300058,-79.3696449,"West Virginia",NA,"1972-04-25",25,4,1972,1,107,1,"107_1","PO","GPORPO","NR",NA,NA,1
"Museum219",39.91,-77.46,"Pennsylvania",169,"1988-06-19",19,6,1988,1,108,1,"108_1","PO","GPORPO","NR",NA,NA,1
"Museum297",40.59,-79.09,"Pennsylvania",2145,"1988-10-06",6,10,1988,1,109,1,"109_1","PO","GPORPO","NR",NA,NA,1
"Museum78",37.8900231,-81.0496913,"West Virginia",600,"1985-05-04",4,5,1985,1,110,1,"110_1","PO","GPORPO","NR",NA,NA,1
"Museum210",39.76,-77.52,"Pennsylvania",8370,"1987-05-19",19,5,1987,1,111,1,"111_1","PO","GPORPO","NR",NA,NA,1
"Museum211",39.78,-77.49,"Pennsylvania",320,"1987-05-19",19,5,1987,1,112,1,"112_1","PO","GPORPO","NR",NA,NA,1
"Museum347",40.96,-76.71,"Pennsylvania",819,"1981-08-16",16,8,1981,1,113,1,"113_1","PO","GPORPO","NR",NA,NA,1
"Museum280",40.45,-76.71,"Pennsylvania",1597,"1985-05",NA,5,NA,1,114,1,"114_1","PO","GPORPO","NR",NA,NA,1
"Museum238",40.14,-79.27,"Pennsylvania",2709,"1984-05-30",30,5,1984,1,115,1,"115_1","PO","GPORPO","NR",NA,NA,1
"Museum346",40.95,-77.85,"Pennsylvania",3043,"1966-06-24",24,6,1966,1,116,1,"116_1","PO","GPORPO","NR",NA,NA,1
"Museum315",40.72,-77.76,"Pennsylvania",858,"1975-11",NA,11,NA,1,117,1,"117_1","PO","GPORPO","NR",NA,NA,1
"Museum215",39.86,-79.5,"Pennsylvania",909,"1981-06-02",2,6,1981,1,118,1,"118_1","PO","GPORPO","NR",NA,NA,1
"Museum216",39.86,-79.18,"Pennsylvania",2966,"1979-09-25",25,9,1979,1,119,1,"119_1","PO","GPORPO","NR",NA,NA,1
"Museum331",40.85,-78.01,"Pennsylvania",2081,"1960-07-12",12,7,1960,1,120,1,"120_1","PO","GPORPO","NR",NA,NA,1
"Museum306",40.64,-77.99,"Pennsylvania",2482,"1976-05-11",11,5,1976,1,121,1,"121_1","PO","GPORPO","NR",NA,NA,1
"Museum305",40.63,-77.96,"Pennsylvania",583,"1949-03-24",24,3,1949,1,122,1,"122_1","PO","GPORPO","NR",NA,NA,1
"Museum317",40.74,-77.84,"Pennsylvania",127,"1959-07-27",27,7,1959,1,123,1,"123_1","PO","GPORPO","NR",NA,NA,1
"Museum338",40.89,-78.04,"Pennsylvania",2264,"1947-08-28",28,8,1947,1,124,1,"124_1","PO","GPORPO","NR",NA,NA,1
"Museum344",40.93,-78.07,"Pennsylvania",259,"1960-08-24",24,8,1960,1,125,1,"125_1","PO","GPORPO","NR",NA,NA,1
"Museum310",40.66,-78.1,"Pennsylvania",151,"1949-04",NA,4,NA,1,126,1,"126_1","PO","GPORPO","NR",NA,NA,1
"Museum313",40.7,-78,"Pennsylvania",469,"1948-03-01",1,3,1948,1,127,1,"127_1","PO","GPORPO","NR",NA,NA,1
"Museum325",40.78,-77.76,"Pennsylvania",7272,"1958-05-04",4,5,1958,1,128,1,"128_1","PO","GPORPO","NR",NA,NA,1
"Museum318",40.74,-77.66,"Pennsylvania",3346,"1959-07",NA,7,NA,1,129,1,"129_1","PO","GPORPO","NR",NA,NA,1
"Museum309",40.65,-78.01,"Pennsylvania",3169,"1949-08-12",12,8,1949,1,130,1,"130_1","PO","GPORPO","NR",NA,NA,1
"Museum264",40.3,-79.12,"Pennsylvania",608,"1941-07-31",31,7,1941,1,131,1,"131_1","PO","GPORPO","NR",NA,NA,1
