"site.id","lat","lon","stateProvince","coord.unc","eventDate","day","month","year","survey.conducted","survey.id","pass.id","survey.pass","data.type","species","age","individual.id","time.to.detect","count"
"iNat196",39.416151,-79.353484,"Maryland",28090,"2024-03-06T20:59:39",6,3,2024,1,179,1,"179_1","PO","GPORPO","NR",NA,NA,1
"iNat243",39.583278,-79.276272,"Maryland",28090,"2023-04-14T17:36:55",14,4,2023,1,180,1,"180_1","PO","GPORPO","NR",NA,NA,1
"iNat219",39.48379,-79.247622,"Maryland",28090,"2024-03-06T21:01:26",6,3,2024,1,181,1,"181_1","PO","GPORPO","NR",NA,NA,1
"iNat41",37.262518,-80.50393,"Virginia",298,"2024-03-06T21:34:09",6,3,2024,1,182,1,"182_1","PO","GPORPO","NR",NA,NA,1
"iNat220",39.487746,-79.391212,"Maryland",28090,"2024-03-06T21:01:20",6,3,2024,1,183,1,"183_1","PO","GPORPO","NR",NA,NA,1
"iNat302",41.07272,-77.033028,"Pennsylvania",26,"2024-03-06T21:41:18",6,3,2024,1,184,1,"184_1","PO","GPORPO","NR",NA,NA,1
"iNat198",39.420368,-79.205526,"Maryland",28090,"2024-03-06T21:23:59",6,3,2024,1,185,1,"185_1","PO","GPORPO","NR",NA,NA,1
"iNat304",41.074158,-77.010894,"Pennsylvania",2508,"2024-03-06T21:51:49",6,3,2024,1,186,1,"186_1","PO","GPORPO","NR",NA,NA,1
"iNat400",42.175433,-79.920165,"Pennsylvania",27692,"2024-03-15T19:56:50",15,3,2024,1,187,1,"187_1","PO","GPORPO","NR",NA,NA,1
"iNat206",39.451141,-79.341022,"Maryland",28090,"2024-03-06T21:02:50",6,3,2024,1,188,1,"188_1","PO","GPORPO","NR",NA,NA,1
"iNat241",39.56464,-79.268025,"Maryland",28090,"2024-03-06T20:58:52",6,3,2024,1,189,1,"189_1","PO","GPORPO","NR",NA,NA,1
"iNat303",41.072931,-77.023269,"Pennsylvania",6,"2024-03-06T21:45:47",6,3,2024,1,190,1,"190_1","PO","GPORPO","NR",NA,NA,1
"iNat124",38.261712,-80.267685,"West Virginia",61,"2022-08-02T18:04",2,8,2022,1,191,1,"191_1","PO","GPORPO","NR",NA,NA,1
"iNat365",42.015489,-79.040914,"New York",27692,"2023-07-22T12:09:19",22,7,2023,1,192,1,"192_1","PO","GPORPO","NR",NA,NA,1
"iNat481",42.378969,-76.265368,"New York",27661,"2024-02-23",23,2,2024,1,193,1,"193_1","PO","GPORPO","NR",NA,NA,1
"iNat411",42.221507,-78.849111,"New York",27661,"2023-07-12T08:16",12,7,2023,1,194,1,"194_1","PO","GPORPO","NR",NA,NA,1
"iNat325",41.63282,-79.095876,"Pennsylvania",27754,"2024-02-24T12:11:40",24,2,2024,1,195,1,"195_1","PO","GPORPO","NR",NA,NA,1
"iNat745",45.024535,-72.721788,"Québec",100,"2022-10-02T15:23:51",2,10,2022,1,196,1,"196_1","PO","GPORPO","NR",NA,NA,1
"iNat283",40.513938,-80.40865,"Pennsylvania",61,"2023-08-08T17:04",8,8,2023,1,197,1,"197_1","PO","GPORPO","NR",NA,NA,1
"iNat694",44.173433,-71.691917,"New Hampshire",NA,"2021-05-22T09:02:11",22,5,2021,1,198,1,"198_1","PO","GPORPO","NR",NA,NA,1
"iNat53",37.315616,-80.402363,"Virginia",300,"2024-02-10T21:19:26",10,2,2024,1,199,1,"199_1","PO","GPORPO","NR",NA,NA,1
"iNat236",39.552353,-79.35378,"Maryland",28090,"2023-04-16T15:37:30",16,4,2023,1,200,1,"200_1","PO","GPORPO","NR",NA,NA,1
"iNat565",42.778699,-76.18825,"New York",27599,"2024-01-27T13:37:57",27,1,2024,1,201,1,"201_1","PO","GPORPO","NR",NA,NA,1
"iNat408",42.208325,-74.751838,"New York",4,"2023-05-20T07:31:36",20,5,2023,1,202,1,"202_1","PO","GPORPO","NR",NA,NA,1
"iNat505",42.468492,-72.714336,"Massachusetts",15,"2006-09-16T21:15",16,9,2006,1,203,1,"203_1","PO","GPORPO","NR",NA,NA,1
"iNat7",34.73056,-85.304304,"Georgia",28790,"2023-10-06T19:44:47",6,10,2023,1,204,1,"204_1","PO","GPORPO","NR",NA,NA,1
"iNat51",37.306278,-80.550677,"Virginia",28417,"2023-12-02T19:13:48",2,12,2023,1,205,1,"205_1","PO","GPORPO","NR",NA,NA,1
"iNat102",37.84291,-79.17861,"Virginia",28329,"2023-10-15T11:53:58",15,10,2023,1,206,1,"206_1","PO","GPORPO","NR",NA,NA,1
"iNat48",37.29704,-80.494083,"Virginia",28417,"2023-12-02T18:42:11",2,12,2023,1,207,1,"207_1","PO","GPORPO","NR",NA,NA,1
"iNat29",36.867576,-82.44744,"Virginia",767,"2008-05-25T13:34:47",25,5,2008,1,208,1,"208_1","PO","GPORPO","NR",NA,NA,1
"iNat119",38.195425,-78.634812,"Virginia",28300,"2022-10-22T16:02:40",22,10,2022,1,209,1,"209_1","PO","GPORPO","NR",NA,NA,1
"iNat127",38.336896,-80.339348,"West Virginia",28270,"2023-07-06T21:14:55",6,7,2023,1,210,1,"210_1","PO","GPORPO","NR",NA,NA,1
"iNat78",37.509828,-79.5234,"Virginia",4,"2023-05-20T14:24:09",20,5,2023,1,211,1,"211_1","PO","GPORPO","NR",NA,NA,1
"iNat122",38.240981,-78.690681,"Virginia",1196,"2023-10-14T17:30:42",14,10,2023,1,212,1,"212_1","PO","GPORPO","NR",NA,NA,1
"iNat522",42.602346,-73.065154,"Massachusetts",27599,"2023-05-28T11:10",28,5,2023,1,213,1,"213_1","PO","GPORPO","NR",NA,NA,1
"iNat577",42.779941,-76.03529,"New York",NA,"2023-10-06T20:15:03",6,10,2023,1,214,1,"214_1","PO","GPORPO","NR",NA,NA,1
"iNat163",38.930863,-79.419571,"West Virginia",28181,"2023-10-07T16:08:47",7,10,2023,1,215,1,"215_1","PO","GPORPO","NR",NA,NA,1
"iNat706",44.281036,-71.455012,"New Hampshire",27348,"2023-10-06",6,10,2023,1,216,1,"216_1","PO","GPORPO","NR",NA,NA,1
"iNat709",44.315715,-71.568231,"New Hampshire",27348,"2023-10-06",6,10,2023,1,217,1,"217_1","PO","GPORPO","NR",NA,NA,1
"iNat710",44.317943,-71.48158,"New Hampshire",27348,"2023-10-06",6,10,2023,1,218,1,"218_1","PO","GPORPO","NR",NA,NA,1
"iNat716",44.378627,-71.520936,"New Hampshire",27348,"2023-10-06",6,10,2023,1,219,1,"219_1","PO","GPORPO","NR",NA,NA,1
"iNat579",42.779987,-76.035486,"New York",58,"2023-10-06T20:09",6,10,2023,1,220,1,"220_1","PO","GPORPO","NR",NA,NA,1
"iNat407",42.203603,-79.507399,"New York",153,"2023-10-03T12:15",3,10,2023,1,221,1,"221_1","PO","GPORPO","NR",NA,NA,1
"iNat698",44.214204,-71.475283,"New Hampshire",27348,"2023-10-06",6,10,2023,1,222,1,"222_1","PO","GPORPO","NR",NA,NA,1
"iNat703",44.22331,-71.44284,"New Hampshire",27348,"2023-10-06",6,10,2023,1,223,1,"223_1","PO","GPORPO","NR",NA,NA,1
"iNat465",42.33626,-76.229127,"New York",27661,"2023-10-01T14:19:47",1,10,2023,1,224,1,"224_1","PO","GPORPO","NR",NA,NA,1
"iNat434",42.289506,-76.305672,"New York",27661,"2023-10-01T14:29:56",1,10,2023,1,225,1,"225_1","PO","GPORPO","NR",NA,NA,1
"iNat423",42.274538,-76.250436,"New York",27661,"2023-10-01T14:23:52",1,10,2023,1,226,1,"226_1","PO","GPORPO","NR",NA,NA,1
"iNat431",42.284998,-76.258374,"New York",27661,"2023-10-01T13:58:44",1,10,2023,1,227,1,"227_1","PO","GPORPO","NR",NA,NA,1
"iNat652",43.311368,-74.178098,"New York",1356,"2023-10-01T13:23:43",1,10,2023,1,228,1,"228_1","PO","GPORPO","NR",NA,NA,1
"iNat311",41.310928,-76.44068,"Pennsylvania",7,"2023-09-14T15:05:20",14,9,2023,1,229,1,"229_1","PO","GPORPO","NR",NA,NA,1
"iNat593",42.782557,-76.033129,"New York",183,"2023-09-16T15:33:02",16,9,2023,1,230,1,"230_1","PO","GPORPO","NR",NA,NA,1
"iNat521",42.600437,-77.993265,"New York",NA,"2023-08-19T17:25",19,8,2023,1,231,1,"231_1","PO","GPORPO","NR",NA,NA,1
"iNat758",45.235128,-72.020242,"Québec",4,"2023-09-06T11:43:18",6,9,2023,1,232,1,"232_1","PO","GPORPO","NR",NA,NA,1
"iNat757",45.234933,-72.019919,"Québec",4,"2023-09-06T10:39:46",6,9,2023,1,233,1,"233_1","PO","GPORPO","NR",NA,NA,1
"iNat323",41.593254,-79.40395,"Pennsylvania",58950,"2023-07-13T13:54:40",13,7,2023,1,234,1,"234_1","PO","GPORPO","NR",NA,NA,1
"iNat462",42.33101,-72.879722,"Massachusetts",122,"1994-04-27",27,4,1994,1,235,1,"235_1","PO","GPORPO","NR",NA,NA,1
"iNat722",44.49522,-72.743152,"Vermont",27317,"2023-08-09T23:02",9,8,2023,1,236,1,"236_1","PO","GPORPO","NR",NA,NA,1
"iNat723",44.498504,-72.664187,"Vermont",27317,"2023-08-09T22:39",9,8,2023,1,237,1,"237_1","PO","GPORPO","NR",NA,NA,1
"iNat719",44.445925,-72.622008,"Vermont",27317,"2023-08-09T22:17",9,8,2023,1,238,1,"238_1","PO","GPORPO","NR",NA,NA,1
"iNat720",44.464564,-72.786879,"Vermont",27317,"2023-08-09T22:45",9,8,2023,1,239,1,"239_1","PO","GPORPO","NR",NA,NA,1
"iNat721",44.479341,-72.658658,"Vermont",27317,"2023-08-09T22:35",9,8,2023,1,240,1,"240_1","PO","GPORPO","NR",NA,NA,1
"iNat717",44.430124,-72.78423,"Vermont",27317,"2023-08-09T22:12",9,8,2023,1,241,1,"241_1","PO","GPORPO","NR",NA,NA,1
"iNat479",42.377609,-79.034161,"New York",27661,"2023-05-08T17:22:16",8,5,2023,1,242,1,"242_1","PO","GPORPO","NR",NA,NA,1
"iNat526",42.621125,-77.993728,"New York",4,"2023-08-05T12:31:50",5,8,2023,1,243,1,"243_1","PO","GPORPO","NR",NA,NA,1
"iNat759",45.242517,-72.019525,"Québec",4,"2022-09-15T10:47:47",15,9,2022,1,244,1,"244_1","PO","GPORPO","NR",NA,NA,1
"iNat644",42.998038,-75.97198,"New York",228,"2023-07-29",29,7,2023,1,245,1,"245_1","PO","GPORPO","NR",NA,NA,1
"iNat395",42.142422,-74.157258,"New York",4,"2023-07-27T17:39:16",27,7,2023,1,246,1,"246_1","PO","GPORPO","NR",NA,NA,1
"iNat394",42.142422,-74.157333,"New York",5,"2023-07-27T17:48:21",27,7,2023,1,247,1,"247_1","PO","GPORPO","NR",NA,NA,1
"iNat397",42.142892,-74.157403,"New York",4,"2023-07-27T17:28:51",27,7,2023,1,248,1,"248_1","PO","GPORPO","NR",NA,NA,1
"iNat131",38.486358,-78.431159,"Virginia",663,"2023-07-10T15:56",10,7,2023,1,249,1,"249_1","PO","GPORPO","NR",NA,NA,1
"iNat337",41.845724,-74.82084,"New York",27723,"2023-07-30T20:12:45",30,7,2023,1,250,1,"250_1","PO","GPORPO","NR",NA,NA,1
"iNat488",42.426594,-76.499556,"New York",14502,"2006-05-06T14:48:48",6,5,2006,1,251,1,"251_1","PO","GPORPO","NR",NA,NA,1
"iNat412",42.228503,-78.320466,"New York",27661,"2023-07-18T13:05:55",18,7,2023,1,252,1,"252_1","PO","GPORPO","NR",NA,NA,1
"iNat396",42.14285,-74.157433,"New York",4,"2023-07-20T13:47:47",20,7,2023,1,253,1,"253_1","PO","GPORPO","NR",NA,NA,1
"iNat393",42.129257,-74.087458,"New York",174,"2023-07-15T16:03",15,7,2023,1,254,1,"254_1","PO","GPORPO","NR",NA,NA,1
"iNat376",42.081352,-76.16897,"New York",1424,"2023-07-14T11:30:20",14,7,2023,1,255,1,"255_1","PO","GPORPO","NR",NA,NA,1
"iNat534",42.666579,-73.021811,"Massachusetts",27599,"2023-07-02",2,7,2023,1,256,1,"256_1","PO","GPORPO","NR",NA,NA,1
"iNat547",42.737675,-73.079383,"Massachusetts",27599,"2023-07-02",2,7,2023,1,257,1,"257_1","PO","GPORPO","NR",NA,NA,1
"iNat541",42.700276,-73.074247,"Massachusetts",27599,"2023-07-02",2,7,2023,1,258,1,"258_1","PO","GPORPO","NR",NA,NA,1
"iNat88",37.604215,-79.258193,"Virginia",28359,"2013-08-01T19:36",1,8,2013,1,259,1,"259_1","PO","GPORPO","NR",NA,NA,1
"iNat299",40.888566,-75.560805,"Pennsylvania",3,"2023-06-29T10:02:43",29,6,2023,1,260,1,"260_1","PO","GPORPO","NR",NA,NA,1
"iNat372",42.0529,-74.880726,"New York",27692,"2023-07-01T14:21:43",1,7,2023,1,261,1,"261_1","PO","GPORPO","NR",NA,NA,1
"iNat319",41.533741,-75.613652,"Pennsylvania",4,"2023-06-29T13:09",29,6,2023,1,262,1,"262_1","PO","GPORPO","NR",NA,NA,1
"iNat384",42.104538,-74.976496,"New York",27692,"2023-07-01T13:57:05",1,7,2023,1,263,1,"263_1","PO","GPORPO","NR",NA,NA,1
"iNat334",41.829436,-74.312012,"New York",27723,"2023-06-24T10:20:43",24,6,2023,1,264,1,"264_1","PO","GPORPO","NR",NA,NA,1
"iNat351",41.935795,-74.259971,"New York",27723,"2023-06-24T10:06:51",24,6,2023,1,265,1,"265_1","PO","GPORPO","NR",NA,NA,1
"iNat349",41.921021,-74.325908,"New York",27723,"2023-06-24T10:24:57",24,6,2023,1,266,1,"266_1","PO","GPORPO","NR",NA,NA,1
"iNat154",38.683003,-78.233517,"Virginia",28210,"2008-05-15T11:08",15,5,2008,1,267,1,"267_1","PO","GPORPO","NR",NA,NA,1
"iNat361",42.011196,-75.990223,"New York",638,"2023-06-15T22:49:05",15,6,2023,1,268,1,"268_1","PO","GPORPO","NR",NA,NA,1
"iNat398",42.14301,-78.626733,"New York",27692,"2022-06-01T12:26",1,6,2022,1,269,1,"269_1","PO","GPORPO","NR",NA,NA,1
"iNat300",41.015919,-75.708791,"Pennsylvania",27847,"2008-07-19T17:44",19,7,2008,1,270,1,"270_1","PO","GPORPO","NR",NA,NA,1
"iNat383",42.103716,-78.758468,"New York",27692,"2022-05-31T18:11",31,5,2022,1,271,1,"271_1","PO","GPORPO","NR",NA,NA,1
"iNat417",42.253518,-74.882759,"New York",395,"2022-04-01T10:49:10",1,4,2022,1,272,1,"272_1","PO","GPORPO","NR",NA,NA,1
"iNat523",42.60523,-73.000836,"Massachusetts",27599,"2023-05-28T12:58",28,5,2023,1,273,1,"273_1","PO","GPORPO","NR",NA,NA,1
"iNat777",45.533583,-71.708181,"Québec",NA,"2023-06-13T09:50:12",13,6,2023,1,274,1,"274_1","PO","GPORPO","NR",NA,NA,1
"iNat3",34.602539,-85.367955,"Georgia",28790,"2023-06-03T19:43:31",3,6,2023,1,275,1,"275_1","PO","GPORPO","NR",NA,NA,1
"iNat5",34.670932,-85.205021,"Georgia",28790,"2023-06-03T10:10:15",3,6,2023,1,276,1,"276_1","PO","GPORPO","NR",NA,NA,1
"iNat8",34.799718,-85.250879,"Georgia",28790,"2023-06-03T09:59:53",3,6,2023,1,277,1,"277_1","PO","GPORPO","NR",NA,NA,1
"iNat31",36.978077,-80.328866,"Virginia",28476,"2023-05-25T17:38",25,5,2023,1,278,1,"278_1","PO","GPORPO","NR",NA,NA,1
"iNat155",38.68395,-79.942507,"West Virginia",28210,"2023-05-30T13:37:03",30,5,2023,1,279,1,"279_1","PO","GPORPO","NR",NA,NA,1
"iNat83",37.510587,-79.52527,"Virginia",4,"2023-05-20T14:36:24",20,5,2023,1,280,1,"280_1","PO","GPORPO","NR",NA,NA,1
"iNat459",42.329767,-76.327637,"New York",5,"2023-05-11T15:45:25",11,5,2023,1,281,1,"281_1","PO","GPORPO","NR",NA,NA,1
"iNat86",37.587847,-79.471736,"Virginia",28388,"2023-05-12T14:33",12,5,2023,1,282,1,"282_1","PO","GPORPO","NR",NA,NA,1
"iNat249",39.729389,-79.078575,"Maryland",28060,"2023-05-11T10:36:12",11,5,2023,1,283,1,"283_1","PO","GPORPO","NR",NA,NA,1
"iNat157",38.740855,-78.262597,"Virginia",4,"2023-05-14T15:35:31",14,5,2023,1,284,1,"284_1","PO","GPORPO","NR",NA,NA,1
"iNat413",42.24603,-72.454381,"Massachusetts",27661,"2020-06-07T00:36",7,6,2020,1,285,1,"285_1","PO","GPORPO","NR",NA,NA,1
"iNat467",42.34407,-72.576746,"Massachusetts",27661,"2023-05-05T08:55",5,5,2023,1,286,1,"286_1","PO","GPORPO","NR",NA,NA,1
"iNat484",42.398471,-76.325127,"New York",27661,"2023-05-11T15:27:41",11,5,2023,1,287,1,"287_1","PO","GPORPO","NR",NA,NA,1
"iNat294",40.65247,-81.595764,"Ohio",27908,"2023-05-10T10:38",10,5,2023,1,288,1,"288_1","PO","GPORPO","NR",NA,NA,1
"iNat347",41.890981,-79.141624,"Pennsylvania",2500,"2023-05-06T14:08:25",6,5,2023,1,289,1,"289_1","PO","GPORPO","NR",NA,NA,1
"iNat497",42.459319,-77.999278,"New York",NA,"2023-05-08T13:56:21",8,5,2023,1,290,1,"290_1","PO","GPORPO","NR",NA,NA,1
"iNat409",42.215014,-76.339821,"New York",27661,"2023-05-03T16:47:04",3,5,2023,1,291,1,"291_1","PO","GPORPO","NR",NA,NA,1
"iNat50",37.300778,-80.795883,"Virginia",4,"2023-05-02T15:34:33",2,5,2023,1,292,1,"292_1","PO","GPORPO","NR",NA,NA,1
"iNat49",37.297767,-80.798242,"Virginia",4,"2023-05-02T16:08:50",2,5,2023,1,293,1,"293_1","PO","GPORPO","NR",NA,NA,1
"iNat785",45.965265,-71.781125,"Québec",5159,"2017-07-24T16:00",24,7,2017,1,294,1,"294_1","PO","GPORPO","NR",NA,NA,1
"iNat678",44.147975,-74.905358,"New York",12,"2023-04-22T02:46:21",22,4,2023,1,295,1,"295_1","PO","GPORPO","NR",NA,NA,1
"iNat679",44.148006,-74.905533,"New York",4,"2023-04-22T02:47:23",22,4,2023,1,296,1,"296_1","PO","GPORPO","NR",NA,NA,1
"iNat111",37.883007,-78.979854,"Virginia",28329,"2023-04-15T08:43",15,4,2023,1,297,1,"297_1","PO","GPORPO","NR",NA,NA,1
"iNat453",42.32348,-76.331339,"New York",95,"2023-04-11T17:36:33",11,4,2023,1,298,1,"298_1","PO","GPORPO","NR",NA,NA,1
"iNat56",37.360958,-80.533005,"Virginia",17,"2023-04-13T18:48:19",13,4,2023,1,299,1,"299_1","PO","GPORPO","NR",NA,NA,1
"iNat57",37.362072,-80.586913,"Virginia",4,"2023-04-16T19:23:11",16,4,2023,1,300,1,"300_1","PO","GPORPO","NR",NA,NA,1
"iNat489",42.445697,-74.664242,"New York",27630,"2023-04-15T23:40:15",15,4,2023,1,301,1,"301_1","PO","GPORPO","NR",NA,NA,1
"iNat96",37.781525,-78.70803,"Virginia",NA,"2023-04-16T14:53",16,4,2023,1,302,1,"302_1","PO","GPORPO","NR",NA,NA,1
"iNat134",38.515522,-78.368667,"Virginia",343,"2023-04-08T11:45:02",8,4,2023,1,303,1,"303_1","PO","GPORPO","NR",NA,NA,1
"iNat399",42.175413,-75.036926,"New York",31,"2023-04-10T12:32:20",10,4,2023,1,304,1,"304_1","PO","GPORPO","NR",NA,NA,1
"iNat43",37.276005,-80.4571,"Virginia",4,"2023-04-05T20:36:28",5,4,2023,1,305,1,"305_1","PO","GPORPO","NR",NA,NA,1
"iNat204",39.441439,-79.395775,"Maryland",NA,"2023-03-31T21:09:41",31,3,2023,1,306,1,"306_1","PO","GPORPO","NR",NA,NA,1
"iNat64",37.373539,-80.522259,"Virginia",519,"2022-11-03T23:42:49",3,11,2022,1,307,1,"307_1","PO","GPORPO","NR",NA,NA,1
"iNat197",39.417915,-79.086601,"Maryland",28090,"2023-03-23T23:21:11",23,3,2023,1,308,1,"308_1","PO","GPORPO","NR",NA,NA,1
"iNat231",39.537599,-79.0135,"Maryland",28090,"2023-03-23T23:17:38",23,3,2023,1,309,1,"309_1","PO","GPORPO","NR",NA,NA,1
"iNat404",42.200055,-77.382258,"New York",83,"2021-07-04T16:02:20",4,7,2021,1,310,1,"310_1","PO","GPORPO","NR",NA,NA,1
"iNat28",36.805642,-80.335089,"Virginia",NA,"2023-03-06T13:44:10",6,3,2023,1,311,1,"311_1","PO","GPORPO","NR",NA,NA,1
"iNat374",42.072461,-78.761367,"New York",90,"2021-09-18T13:03:34",18,9,2021,1,312,1,"312_1","PO","GPORPO","NR",NA,NA,1
"iNat35",37.230212,-80.50035,"Virginia",122,"2023-03-02T21:23",2,3,2023,1,313,1,"313_1","PO","GPORPO","NR",NA,NA,1
"iNat740",44.853451,-71.283682,"New Hampshire",61,"2008-09-23T14:29",23,9,2008,1,314,1,"314_1","PO","GPORPO","NR",NA,NA,1
"iNat248",39.703697,-79.722503,"West Virginia",8,"2023-02-26T17:48:38",26,2,2023,1,315,1,"315_1","PO","GPORPO","NR",NA,NA,1
"iNat32",37.048484,-80.875327,"Virginia",25,"2023-02-25T21:37:24",25,2,2023,1,316,1,"316_1","PO","GPORPO","NR",NA,NA,1
"iNat33",37.048542,-80.875783,"Virginia",25,"2023-02-25T21:33:48",25,2,2023,1,317,1,"317_1","PO","GPORPO","NR",NA,NA,1
"iNat441",42.315206,-78.74161,"New York",47,"2023-02-21T10:40",21,2,2023,1,318,1,"318_1","PO","GPORPO","NR",NA,NA,1
"iNat436",42.306706,-78.68287,"New York",36,"2022-07-02T08:43",2,7,2022,1,319,1,"319_1","PO","GPORPO","NR",NA,NA,1
"iNat443",42.321444,-78.7575,"New York",431,"2023-02-21T11:24",21,2,2023,1,320,1,"320_1","PO","GPORPO","NR",NA,NA,1
"iNat164",38.962448,-79.68075,"West Virginia",183,"2022-07-04T14:45",4,7,2022,1,321,1,"321_1","PO","GPORPO","NR",NA,NA,1
"iNat290",40.610179,-82.265344,"Ohio",5898,"2022-10-12T14:45:12",12,10,2022,1,322,1,"322_1","PO","GPORPO","NR",NA,NA,1
"iNat553",42.759557,-76.085209,"New York",50,"2014-09-18T17:20",18,9,2014,1,323,1,"323_1","PO","GPORPO","NR",NA,NA,1
"iNat686",44.153028,-74.792021,"New York",642,"2014-06-04T11:21",4,6,2014,1,324,1,"324_1","PO","GPORPO","NR",NA,NA,1
"iNat433",42.288935,-76.799167,"New York",27661,"2012-04-20",20,4,2012,1,325,1,"325_1","PO","GPORPO","NR",NA,NA,1
"iNat746",45.024575,-72.721558,"Québec",10,"2022-10-02T15:27",2,10,2022,1,326,1,"326_1","PO","GPORPO","NR",NA,NA,1
"iNat355",41.956029,-79.010467,"Pennsylvania",394,"2022-06-20T14:24",20,6,2022,1,327,1,"327_1","PO","GPORPO","NR",NA,NA,1
"iNat38",37.239358,-80.476152,"Virginia",61,"2023-01-15T02:23",15,1,2023,1,328,1,"328_1","PO","GPORPO","NR",NA,NA,1
"iNat108",37.876339,-79.214551,"Virginia",23,"2022-06-21T17:15:15",21,6,2022,1,329,1,"329_1","PO","GPORPO","NR",NA,NA,1
"iNat430",42.284192,-77.895258,"New York",8,"2022-08-16T00:35",16,8,2022,1,330,1,"330_1","PO","GPORPO","NR",NA,NA,1
"iNat331",41.709305,-78.720593,"Pennsylvania",9,"2022-08-03T11:35:20",3,8,2022,1,331,1,"331_1","PO","GPORPO","NR",NA,NA,1
"iNat332",41.709416,-78.72064,"Pennsylvania",15,"2022-08-03T11:31:50",3,8,2022,1,332,1,"332_1","PO","GPORPO","NR",NA,NA,1
"iNat110",37.876466,-79.217504,"Virginia",23,"2022-06-21T19:09:04",21,6,2022,1,333,1,"333_1","PO","GPORPO","NR",NA,NA,1
"iNat306",41.169527,-75.877419,"Pennsylvania",5632,"2007-06-20T23:26",20,6,2007,1,334,1,"334_1","PO","GPORPO","NR",NA,NA,1
"iNat166",38.980988,-79.372612,"West Virginia",4,"2022-06-08T17:43:11",8,6,2022,1,335,1,"335_1","PO","GPORPO","NR",NA,NA,1
"iNat152",38.627609,-79.844206,"West Virginia",4,"2022-12-07T14:52:28",7,12,2022,1,336,1,"336_1","PO","GPORPO","NR",NA,NA,1
"iNat66",37.374367,-80.5208,"Virginia",53,"2022-12-03T12:53:24",3,12,2022,1,337,1,"337_1","PO","GPORPO","NR",NA,NA,1
"iNat307",41.176133,-75.725519,"Pennsylvania",11062,"2020-06-26T21:59",26,6,2020,1,338,1,"338_1","PO","GPORPO","NR",NA,NA,1
"iNat139",38.520753,-78.446022,"Virginia",NA,"2022-07-20T11:07:27",20,7,2022,1,339,1,"339_1","PO","GPORPO","NR",NA,NA,1
"iNat245",39.589415,-79.186113,"Maryland",15,"2022-04-12T18:47Z",12,4,2022,1,340,1,"340_1","PO","GPORPO","NR",NA,NA,1
"iNat246",39.599986,-79.483034,"Maryland",28090,"2022-07-24T17:44:18",24,7,2022,1,341,1,"341_1","PO","GPORPO","NR",NA,NA,1
"iNat209",39.45315,-79.38013,"Maryland",NA,"2022-04-26T19:26",26,4,2022,1,342,1,"342_1","PO","GPORPO","NR",NA,NA,1
"iNat192",39.407972,-79.482783,"Maryland",NA,"2022-07-26T19:47:46",26,7,2022,1,343,1,"343_1","PO","GPORPO","NR",NA,NA,1
"iNat170",39.024886,-79.401453,"West Virginia",NA,"2022-10-14T16:18:08",14,10,2022,1,344,1,"344_1","PO","GPORPO","NR",NA,NA,1
"iNat471",42.358959,-76.919884,"New York",NA,"2022-10-25T12:56:03",25,10,2022,1,345,1,"345_1","PO","GPORPO","NR",NA,NA,1
"iNat103",37.867422,-79.017705,"Virginia",25,"2022-10-30T14:58:07",30,10,2022,1,346,1,"346_1","PO","GPORPO","NR",NA,NA,1
"iNat158",38.748805,-78.32032,"Virginia",5,"2021-08-29T15:33:58",29,8,2021,1,347,1,"347_1","PO","GPORPO","NR",NA,NA,1
"iNat318",41.524865,-77.531881,"Pennsylvania",488,"2011-06-01T21:58",1,6,2011,1,348,1,"348_1","PO","GPORPO","NR",NA,NA,1
"iNat715",44.35202,-73.006203,"Vermont",4,"2022-04-25T16:02:52",25,4,2022,1,349,1,"349_1","PO","GPORPO","NR",NA,NA,1
"iNat282",40.451038,-78.463974,"Pennsylvania",9,"2022-10-23T10:17",23,10,2022,1,350,1,"350_1","PO","GPORPO","NR",NA,NA,1
"iNat280",40.386057,-79.75095,"Pennsylvania",3000,"2022-10-13T16:16:50",13,10,2022,1,351,1,"351_1","PO","GPORPO","NR",NA,NA,1
"iNat277",40.328385,-80.099358,"Pennsylvania",138,"2022-10-24T18:24:48",24,10,2022,1,352,1,"352_1","PO","GPORPO","NR",NA,NA,1
"iNat513",42.564006,-76.249841,"New York",101,"2022-10-14T16:44:05",14,10,2022,1,353,1,"353_1","PO","GPORPO","NR",NA,NA,1
"iNat780",45.551834,-71.732848,"Québec",31,"2022-09-25T15:14",25,9,2022,1,354,1,"354_1","PO","GPORPO","NR",NA,NA,1
"iNat596",42.78638,-76.046569,"New York",5326,"2022-10-01T14:54:12",1,10,2022,1,355,1,"355_1","PO","GPORPO","NR",NA,NA,1
"iNat514",42.566462,-75.732034,"New York",27630,"2022-09-24T12:56:01",24,9,2022,1,356,1,"356_1","PO","GPORPO","NR",NA,NA,1
"iNat536",42.680486,-76.060612,"New York",27599,"2022-09-24T13:42:56",24,9,2022,1,357,1,"357_1","PO","GPORPO","NR",NA,NA,1
"iNat598",42.790689,-76.009269,"New York",27599,"2022-09-24T13:43:26",24,9,2022,1,358,1,"358_1","PO","GPORPO","NR",NA,NA,1
"iNat607",42.816233,-76.01423,"New York",27568,"2022-09-24T12:59:56",24,9,2022,1,359,1,"359_1","PO","GPORPO","NR",NA,NA,1
"iNat543",42.721775,-76.131293,"New York",27599,"2022-09-24T12:59:25",24,9,2022,1,360,1,"360_1","PO","GPORPO","NR",NA,NA,1
