"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","count","date","survey.pass"
43,38.5625,-76.78125,24,2,2014,1,923,"PO",1,"EBIS","larva",NA,NA,1,"2/24/2014","923_1"
40,38.5625,-77.15625,13,2,2015,1,924,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","924_1"
40,38.5625,-77.15625,13,2,2015,1,925,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","925_1"
39,38.5625,-77.21875,25,4,2013,1,926,"PO",1,"EBIS","egg mass",NA,NA,1,"4/25/2013","926_1"
39,38.5625,-77.21875,30,11,2011,1,927,"PO",1,"EBIS","adult",NA,NA,1,"11/30/2011","927_1"
33,38.520834,-77.15625,13,2,2015,1,928,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","928_1"
33,38.520834,-77.15625,13,2,2015,1,929,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","929_1"
32,38.520834,-77.21875,13,1,2012,1,930,"PO",1,"EBIS","adult",NA,NA,1,"1/13/2012","930_1"
410,39.5625,-76.40625,27,4,2014,1,931,"PO",1,"EBIS","juvenile",NA,NA,1,"4/27/2014","931_1"
409,39.5625,-76.46875,24,2,2014,1,932,"PO",1,"EBIS","larva",NA,NA,1,"2/24/2014","932_1"
367,39.520834,-76.40625,24,5,2014,1,933,"PO",1,"EBIS","adult",NA,NA,1,"5/24/2014","933_1"
367,39.520834,-76.40625,17,11,2011,1,934,"PO",1,"EBIS","adult",NA,NA,1,"11/17/2011","934_1"
367,39.520834,-76.40625,17,11,2011,1,935,"PO",1,"EBIS","adult",NA,NA,1,"11/17/2011","935_1"
366,39.520834,-76.46875,17,11,2011,1,936,"PO",1,"EBIS","adult",NA,NA,1,"11/17/2011","936_1"
366,39.520834,-76.46875,17,11,2011,1,937,"PO",1,"EBIS","adult",NA,NA,1,"11/17/2011","937_1"
271,39.4375,-77.65625,14,11,2011,1,938,"PO",1,"EBIS","adult",NA,NA,1,"11/14/2011","938_1"
270,39.4375,-77.71875,27,4,2014,1,939,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2014","939_1"
270,39.4375,-77.71875,18,1,2012,1,940,"PO",1,"EBIS","adult",NA,NA,1,"1/18/2012","940_1"
308,39.479166,-77.65625,20,4,2014,1,941,"PO",1,"EBIS","adult",NA,NA,1,"4/20/2014","941_1"
307,39.479166,-77.71875,6,1,2012,1,942,"PO",1,"EBIS","adult",NA,NA,1,"1/6/2012","942_1"
307,39.479166,-77.71875,26,8,2011,1,943,"PO",1,"EBIS","adult",NA,NA,1,"8/26/2011","943_1"
307,39.479166,-77.71875,17,1,2012,1,944,"PO",1,"EBIS","adult",NA,NA,1,"1/17/2012","944_1"
307,39.479166,-77.71875,22,3,2013,1,945,"PO",1,"EBIS","adult",NA,NA,1,"3/22/2013","945_1"
238,39.395834,-77.65625,14,11,2011,1,946,"PO",1,"EBIS","adult",NA,NA,1,"11/14/2011","946_1"
237,39.395834,-77.71875,24,11,2013,1,947,"PO",1,"EBIS","adult",NA,NA,1,"11/24/2013","947_1"
237,39.395834,-77.71875,8,4,2014,1,948,"PO",1,"EBIS","adult",NA,NA,1,"4/8/2014","948_1"
95,39.0625,-77.03125,7,12,2011,1,949,"PO",1,"EBIS","adult",NA,NA,1,"12/7/2011","949_1"
95,39.0625,-77.03125,7,12,2011,1,950,"PO",1,"EBIS","larva",NA,NA,1,"12/7/2011","950_1"
95,39.0625,-77.03125,7,12,2011,1,951,"PO",1,"EBIS","adult",NA,NA,1,"12/7/2011","951_1"
110,39.104166,-77.03125,21,10,2014,1,952,"PO",1,"EBIS","adult",NA,NA,1,"10/21/2014","952_1"
109,39.104166,-77.09375,26,11,2011,1,953,"PO",1,"EBIS","adult",NA,NA,1,"11/26/2011","953_1"
87,39.020834,-77.03125,17,11,2015,1,954,"PO",1,"EBIS","adult",NA,NA,1,"11/17/2015","954_1"
87,39.020834,-77.03125,18,12,2014,1,955,"PO",1,"EBIS","adult",NA,NA,1,"12/18/2014","955_1"
86,39.020834,-77.09375,29,3,2014,1,956,"PO",1,"EBIS","adult",NA,NA,1,"3/29/2014","956_1"
301,39.479166,-79.21875,30,4,2015,1,957,"PO",1,"EBIS","adult",NA,NA,1,"4/30/2015","957_1"
301,39.479166,-79.21875,12,5,2012,1,958,"PO",1,"EBIS","adult",NA,NA,1,"5/12/2012","958_1"
236,39.395834,-79.21875,24,2,2014,1,959,"PO",1,"EBIS","adult",NA,NA,1,"2/24/2014","959_1"
36,38.520834,-76.96875,20,5,2013,1,960,"PO",1,"EBIS","adult",NA,NA,1,"5/20/2013","960_1"
36,38.520834,-76.96875,18,3,2012,1,961,"PO",1,"EBIS","adult",NA,NA,1,"3/18/2012","961_1"
72,38.9375,-76.78125,28,7,2014,1,962,"PO",1,"EBIS","adult",NA,NA,1,"7/28/2014","962_1"
66,38.895834,-76.78125,22,4,2013,1,963,"PO",1,"EBIS","adult",NA,NA,1,"4/22/2013","963_1"
98,39.0625,-76.78125,23,1,2012,1,964,"PO",1,"EBIS","adult",NA,NA,1,"1/23/2012","964_1"
97,39.0625,-76.84375,6,10,2011,1,965,"PO",1,"EBIS","adult",NA,NA,1,"10/6/2011","965_1"
113,39.104166,-76.84375,29,10,2014,1,966,"PO",1,"EBIS","larva",NA,NA,1,"10/29/2014","966_1"
113,39.104166,-76.84375,24,2,2014,1,967,"PO",1,"EBIS","larva",NA,NA,1,"2/24/2014","967_1"
14,38.3125,-76.65625,27,4,2014,1,968,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2014","968_1"
14,38.3125,-76.65625,23,11,2011,1,969,"PO",1,"EBIS","adult",NA,NA,1,"11/23/2011","969_1"
18,38.354166,-76.71875,28,2,2014,1,970,"PO",1,"EBIS","adult",NA,NA,1,"2/28/2014","970_1"
18,38.354166,-76.71875,28,2,2014,1,971,"PO",1,"EBIS","larva",NA,NA,1,"2/28/2014","971_1"
18,38.354166,-76.71875,2,5,2012,1,972,"PO",1,"EBIS","adult",NA,NA,1,"5/2/2012","972_1"
18,38.354166,-76.71875,28,2,2014,1,973,"PO",1,"EBIS","adult",NA,NA,1,"2/28/2014","973_1"
18,38.354166,-76.71875,28,2,2014,1,974,"PO",1,"EBIS","larva",NA,NA,1,"2/28/2014","974_1"
279,39.4375,-77.15625,8,11,2013,1,975,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2013","975_1"
279,39.4375,-77.15625,1,11,2011,1,976,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","976_1"
278,39.4375,-77.21875,1,11,2011,1,977,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","977_1"
278,39.4375,-77.21875,10,11,2012,1,978,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","978_1"
278,39.4375,-77.21875,10,11,2012,1,979,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","979_1"
278,39.4375,-77.21875,8,11,2013,1,980,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2013","980_1"
316,39.479166,-77.15625,10,11,2012,1,981,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","981_1"
316,39.479166,-77.15625,1,11,2011,1,982,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","982_1"
315,39.479166,-77.21875,20,11,2011,1,983,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2011","983_1"
246,39.395834,-77.15625,8,11,2013,1,984,"PO",1,"EBIS","adult",NA,NA,1,"11/8/2013","984_1"
246,39.395834,-77.15625,12,10,2011,1,985,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","985_1"
246,39.395834,-77.15625,12,10,2011,1,986,"PO",1,"EBIS","juvenile",NA,NA,1,"10/12/2011","986_1"
245,39.395834,-77.21875,20,11,2011,1,987,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2011","987_1"
554,39.6875,-76.78125,27,11,2011,1,988,"PO",1,"EBIS","adult",NA,NA,1,"11/27/2011","988_1"
553,39.6875,-76.84375,13,12,2011,1,989,"PO",1,"EBIS","adult",NA,NA,1,"12/13/2011","989_1"
608,39.729166,-76.78125,26,10,2011,1,990,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2011","990_1"
607,39.729166,-76.84375,13,12,2011,1,991,"PO",1,"EBIS","adult",NA,NA,1,"12/13/2011","991_1"
499,39.645834,-76.78125,27,11,2011,1,992,"PO",1,"EBIS","larva",NA,NA,1,"11/27/2011","992_1"
498,39.645834,-76.84375,13,12,2011,1,993,"PO",1,"EBIS","adult",NA,NA,1,"12/13/2011","993_1"
550,39.6875,-77.03125,4,12,2011,1,994,"PO",1,"EBIS","adult",NA,NA,1,"12/4/2011","994_1"
549,39.6875,-77.09375,18,3,2012,1,995,"PO",1,"EBIS","adult",NA,NA,1,"3/18/2012","995_1"
604,39.729166,-77.03125,26,3,2012,1,996,"PO",1,"EBIS","adult",NA,NA,1,"3/26/2012","996_1"
603,39.729166,-77.09375,18,3,2012,1,997,"PO",1,"EBIS","adult",NA,NA,1,"3/18/2012","997_1"
495,39.645834,-77.03125,4,12,2011,1,998,"PO",1,"EBIS","adult",NA,NA,1,"12/4/2011","998_1"
494,39.645834,-77.09375,27,3,2012,1,999,"PO",1,"EBIS","adult",NA,NA,1,"3/27/2012","999_1"
382,39.5625,-78.90625,28,2,2014,1,1000,"PO",1,"EBIS","larva",NA,NA,1,"2/28/2014","1000_1"
382,39.5625,-78.90625,28,2,2014,1,1001,"PO",1,"EBIS","larva",NA,NA,1,"2/28/2014","1001_1"
381,39.5625,-78.96875,10,1,2012,1,1002,"PO",1,"EBIS","adult",NA,NA,1,"1/10/2012","1002_1"
340,39.520834,-78.90625,26,5,2014,1,1003,"PO",1,"EBIS","adult",NA,NA,1,"5/26/2014","1003_1"
54,38.6875,-76.65625,10,8,2013,1,1004,"PO",1,"EBIS","adult",NA,NA,1,"8/10/2013","1004_1"
54,38.6875,-76.65625,16,8,2013,1,1005,"PO",1,"EBIS","adult",NA,NA,1,"8/16/2013","1005_1"
54,38.6875,-76.65625,16,8,2013,1,1006,"PO",1,"EBIS","adult",NA,NA,1,"8/16/2013","1006_1"
55,38.729166,-76.71875,15,12,2012,1,1007,"PO",1,"EBIS","adult",NA,NA,1,"12/15/2012","1007_1"
55,38.729166,-76.71875,15,12,2012,1,1008,"PO",1,"EBIS","adult",NA,NA,1,"12/15/2012","1008_1"
552,39.6875,-76.90625,27,11,2011,1,1009,"PO",1,"EBIS","adult",NA,NA,1,"11/27/2011","1009_1"
551,39.6875,-76.96875,27,11,2011,1,1010,"PO",1,"EBIS","adult",NA,NA,1,"11/27/2011","1010_1"
606,39.729166,-76.90625,26,11,2011,1,1011,"PO",1,"EBIS","adult",NA,NA,1,"11/26/2011","1011_1"
605,39.729166,-76.96875,26,11,2011,1,1012,"PO",1,"EBIS","adult",NA,NA,1,"11/26/2011","1012_1"
497,39.645834,-76.90625,27,11,2011,1,1013,"PO",1,"EBIS","adult",NA,NA,1,"11/27/2011","1013_1"
496,39.645834,-76.96875,13,12,2011,1,1014,"PO",1,"EBIS","adult",NA,NA,1,"12/13/2011","1014_1"
538,39.6875,-77.78125,8,4,2014,1,1015,"PO",1,"EBIS","adult",NA,NA,1,"4/8/2014","1015_1"
537,39.6875,-77.84375,4,5,2014,1,1016,"PO",1,"EBIS","adult",NA,NA,1,"5/4/2014","1016_1"
594,39.729166,-77.78125,12,10,2014,1,1017,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2014","1017_1"
593,39.729166,-77.84375,25,9,2014,1,1018,"PO",1,"EBIS","adult",NA,NA,1,"9/25/2014","1018_1"
593,39.729166,-77.84375,12,10,2014,1,1019,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2014","1019_1"
484,39.645834,-77.84375,16,7,2012,1,1020,"PO",1,"EBIS","adult",NA,NA,1,"7/16/2012","1020_1"
484,39.645834,-77.84375,1,10,2014,1,1021,"PO",1,"EBIS","adult",NA,NA,1,"10/1/2014","1021_1"
484,39.645834,-77.84375,22,8,2013,1,1022,"PO",1,"EBIS","adult",NA,NA,1,"8/22/2013","1022_1"
27,38.479166,-77.09375,28,2,2014,1,1023,"PO",1,"EBIS","larva",NA,NA,1,"2/28/2014","1023_1"
27,38.479166,-77.09375,28,2,2014,1,1024,"PO",1,"EBIS","larva",NA,NA,1,"2/28/2014","1024_1"
420,39.604166,-79.34375,7,6,2013,1,1025,"PO",1,"EBIS","adult",NA,NA,1,"6/7/2013","1025_1"
333,39.520834,-79.34375,2,5,2012,1,1026,"PO",1,"EBIS","adult",NA,NA,1,"5/2/2012","1026_1"
333,39.520834,-79.34375,8,5,2012,1,1027,"PO",1,"EBIS","adult",NA,NA,1,"5/8/2012","1027_1"
228,39.354166,-76.40625,26,3,2014,1,1028,"PO",1,"EBIS","adult",NA,NA,1,"3/26/2014","1028_1"
273,39.4375,-77.53125,14,11,2011,1,1029,"PO",1,"EBIS","adult",NA,NA,1,"11/14/2011","1029_1"
273,39.4375,-77.53125,10,11,2012,1,1030,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2012","1030_1"
273,39.4375,-77.53125,3,11,2013,1,1031,"PO",1,"EBIS","adult",NA,NA,1,"11/3/2013","1031_1"
273,39.4375,-77.53125,24,4,2014,1,1032,"PO",1,"EBIS","adult",NA,NA,1,"4/24/2014","1032_1"
272,39.4375,-77.59375,14,11,2011,1,1033,"PO",1,"EBIS","adult",NA,NA,1,"11/14/2011","1033_1"
272,39.4375,-77.59375,24,4,2014,1,1034,"PO",1,"EBIS","adult",NA,NA,1,"4/24/2014","1034_1"
310,39.479166,-77.53125,20,4,2014,1,1035,"PO",1,"EBIS","adult",NA,NA,1,"4/20/2014","1035_1"
310,39.479166,-77.53125,11,10,2011,1,1036,"PO",1,"EBIS","adult",NA,NA,1,"10/11/2011","1036_1"
309,39.479166,-77.59375,3,11,2013,1,1037,"PO",1,"EBIS","adult",NA,NA,1,"11/3/2013","1037_1"
240,39.395834,-77.53125,14,11,2011,1,1038,"PO",1,"EBIS","adult",NA,NA,1,"11/14/2011","1038_1"
240,39.395834,-77.53125,1,11,2011,1,1039,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","1039_1"
240,39.395834,-77.53125,3,11,2013,1,1040,"PO",1,"EBIS","adult",NA,NA,1,"11/3/2013","1040_1"
239,39.395834,-77.59375,14,11,2011,1,1041,"PO",1,"EBIS","adult",NA,NA,1,"11/14/2011","1041_1"
239,39.395834,-77.59375,3,11,2013,1,1042,"PO",1,"EBIS","adult",NA,NA,1,"11/3/2013","1042_1"
239,39.395834,-77.59375,24,4,2014,1,1043,"PO",1,"EBIS","adult",NA,NA,1,"4/24/2014","1043_1"
231,39.354166,-75.84375,16,11,2011,1,1044,"PO",1,"EBIS","adult",NA,NA,1,"11/16/2011","1044_1"
178,39.270834,-75.84375,16,11,2011,1,1045,"PO",1,"EBIS","adult",NA,NA,1,"11/16/2011","1045_1"
208,39.354166,-79.21875,27,4,2015,1,1046,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2015","1046_1"
208,39.354166,-79.21875,25,12,2013,1,1047,"PO",1,"EBIS","adult",NA,NA,1,"12/25/2013","1047_1"
50,38.645834,-77.03125,20,11,2014,1,1048,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2014","1048_1"
49,38.645834,-77.09375,13,2,2015,1,1049,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","1049_1"
49,38.645834,-77.09375,13,2,2015,1,1050,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","1050_1"
392,39.5625,-77.53125,29,10,2013,1,1051,"PO",1,"EBIS","adult",NA,NA,1,"10/29/2013","1051_1"
392,39.5625,-77.53125,1,11,2011,1,1052,"PO",1,"EBIS","adult",NA,NA,1,"11/1/2011","1052_1"
391,39.5625,-77.59375,9,9,2012,1,1053,"PO",1,"EBIS","adult",NA,NA,1,"9/9/2012","1053_1"
391,39.5625,-77.59375,12,10,2011,1,1054,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1054_1"
391,39.5625,-77.59375,29,10,2013,1,1055,"PO",1,"EBIS","adult",NA,NA,1,"10/29/2013","1055_1"
438,39.604166,-77.53125,29,10,2013,1,1056,"PO",1,"EBIS","adult",NA,NA,1,"10/29/2013","1056_1"
438,39.604166,-77.53125,12,10,2011,1,1057,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1057_1"
437,39.604166,-77.59375,29,10,2013,1,1058,"PO",1,"EBIS","adult",NA,NA,1,"10/29/2013","1058_1"
437,39.604166,-77.59375,12,10,2011,1,1059,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1059_1"
349,39.520834,-77.53125,12,10,2011,1,1060,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1060_1"
349,39.520834,-77.53125,29,10,2013,1,1061,"PO",1,"EBIS","adult",NA,NA,1,"10/29/2013","1061_1"
348,39.520834,-77.59375,29,10,2013,1,1062,"PO",1,"EBIS","adult",NA,NA,1,"10/29/2013","1062_1"
348,39.520834,-77.59375,12,10,2011,1,1063,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1063_1"
26,38.479166,-77.15625,13,2,2015,1,1064,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","1064_1"
26,38.479166,-77.15625,13,2,2015,1,1065,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","1065_1"
556,39.6875,-76.65625,20,11,2012,1,1066,"PO",1,"EBIS","adult",NA,NA,1,"11/20/2012","1066_1"
610,39.729166,-76.65625,11,4,2014,1,1067,"PO",1,"EBIS","adult",NA,NA,1,"4/11/2014","1067_1"
609,39.729166,-76.71875,7,7,2014,1,1068,"PO",1,"EBIS","adult",NA,NA,1,"7/7/2014","1068_1"
609,39.729166,-76.71875,23,5,2014,1,1069,"PO",1,"EBIS","adult",NA,NA,1,"5/23/2014","1069_1"
500,39.645834,-76.65625,21,10,2013,1,1070,"PO",1,"EBIS","adult",NA,NA,1,"10/21/2013","1070_1"
400,39.5625,-77.03125,5,12,2011,1,1071,"PO",1,"EBIS","adult",NA,NA,1,"12/5/2011","1071_1"
400,39.5625,-77.03125,5,12,2011,1,1072,"PO",1,"EBIS","adult",NA,NA,1,"12/5/2011","1072_1"
399,39.5625,-77.09375,22,4,2012,1,1073,"PO",1,"EBIS","larva",NA,NA,1,"4/22/2012","1073_1"
446,39.604166,-77.03125,6,12,2011,1,1074,"PO",1,"EBIS","adult",NA,NA,1,"12/6/2011","1074_1"
445,39.604166,-77.09375,22,4,2012,1,1075,"PO",1,"EBIS","adult",NA,NA,1,"4/22/2012","1075_1"
357,39.520834,-77.03125,7,2,2012,1,1076,"PO",1,"EBIS","larva",NA,NA,1,"2/7/2012","1076_1"
356,39.520834,-77.09375,24,2,2012,1,1077,"PO",1,"EBIS","adult",NA,NA,1,"2/24/2012","1077_1"
356,39.520834,-77.09375,6,12,2011,1,1078,"PO",1,"EBIS","adult",NA,NA,1,"12/6/2011","1078_1"
569,39.6875,-75.78125,15,11,2011,1,1079,"PO",1,"EBIS","adult",NA,NA,1,"11/15/2011","1079_1"
568,39.6875,-75.84375,4,1,2012,1,1080,"PO",1,"EBIS","adult",NA,NA,1,"1/4/2012","1080_1"
622,39.729166,-75.78125,15,11,2011,1,1081,"PO",1,"EBIS","adult",NA,NA,1,"11/15/2011","1081_1"
621,39.729166,-75.84375,10,11,2013,1,1082,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","1082_1"
557,39.6875,-76.53125,29,11,2011,1,1083,"PO",1,"EBIS","adult",NA,NA,1,"11/29/2011","1083_1"
611,39.729166,-76.59375,23,5,2014,1,1084,"PO",1,"EBIS","adult",NA,NA,1,"5/23/2014","1084_1"
502,39.645834,-76.53125,1,2,2012,1,1085,"PO",1,"EBIS","adult",NA,NA,1,"2/1/2012","1085_1"
502,39.645834,-76.53125,1,2,2012,1,1086,"PO",1,"EBIS","larva",NA,NA,1,"2/1/2012","1086_1"
502,39.645834,-76.53125,25,1,2012,1,1087,"PO",1,"EBIS","adult",NA,NA,1,"1/25/2012","1087_1"
501,39.645834,-76.59375,2,5,2012,1,1088,"PO",1,"EBIS","larva",NA,NA,1,"5/2/2012","1088_1"
417,39.5625,-75.96875,28,6,2013,1,1089,"PO",1,"EBIS","adult",NA,NA,1,"6/28/2013","1089_1"
462,39.604166,-75.96875,23,12,2012,1,1090,"PO",1,"EBIS","adult",NA,NA,1,"12/23/2012","1090_1"
262,39.4375,-79.40625,9,3,2012,1,1091,"PO",1,"EBIS","juvenile",NA,NA,1,"3/9/2012","1091_1"
261,39.4375,-79.46875,10,1,2012,1,1092,"PO",1,"EBIS","adult",NA,NA,1,"1/10/2012","1092_1"
261,39.4375,-79.46875,24,10,2011,1,1093,"PO",1,"EBIS","adult",NA,NA,1,"10/24/2011","1093_1"
298,39.479166,-79.40625,6,4,2012,1,1094,"PO",1,"EBIS","adult",NA,NA,1,"4/6/2012","1094_1"
297,39.479166,-79.46875,3,5,2012,1,1095,"PO",1,"EBIS","adult",NA,NA,1,"5/3/2012","1095_1"
297,39.479166,-79.46875,24,12,2012,1,1096,"PO",1,"EBIS","adult",NA,NA,1,"12/24/2012","1096_1"
233,39.395834,-79.40625,27,4,2015,1,1097,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2015","1097_1"
232,39.395834,-79.46875,28,2,2014,1,1098,"PO",1,"EBIS","adult",NA,NA,1,"2/28/2014","1098_1"
232,39.395834,-79.46875,28,2,2014,1,1099,"PO",1,"EBIS","larva",NA,NA,1,"2/28/2014","1099_1"
100,39.0625,-76.65625,17,10,2012,1,1100,"PO",1,"EBIS","larva",NA,NA,1,"10/17/2012","1100_1"
99,39.0625,-76.71875,27,9,2011,1,1101,"PO",1,"EBIS","larva",NA,NA,1,"9/27/2011","1101_1"
385,39.5625,-78.53125,30,6,2014,1,1102,"PO",1,"EBIS","adult",NA,NA,1,"6/30/2014","1102_1"
384,39.5625,-78.59375,26,10,2014,1,1103,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2014","1103_1"
429,39.604166,-78.53125,29,4,2013,1,1104,"PO",1,"EBIS","adult",NA,NA,1,"4/29/2013","1104_1"
429,39.604166,-78.53125,17,1,2012,1,1105,"PO",1,"EBIS","adult",NA,NA,1,"1/17/2012","1105_1"
428,39.604166,-78.59375,26,10,2014,1,1106,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2014","1106_1"
343,39.520834,-78.53125,21,1,2012,1,1107,"PO",1,"EBIS","adult",NA,NA,1,"1/21/2012","1107_1"
342,39.520834,-78.59375,26,10,2014,1,1108,"PO",1,"EBIS","adult",NA,NA,1,"10/26/2014","1108_1"
427,39.604166,-78.65625,30,6,2014,1,1109,"PO",1,"EBIS","adult",NA,NA,1,"6/30/2014","1109_1"
431,39.604166,-78.40625,13,1,2013,1,1110,"PO",1,"EBIS","adult",NA,NA,1,"1/13/2013","1110_1"
430,39.604166,-78.46875,24,12,2012,1,1111,"PO",1,"EBIS","adult",NA,NA,1,"12/24/2012","1111_1"
330,39.479166,-76.21875,29,5,2013,1,1112,"PO",1,"EBIS","adult",NA,NA,1,"5/29/2013","1112_1"
330,39.479166,-76.21875,27,4,2014,1,1113,"PO",1,"EBIS","adult",NA,NA,1,"4/27/2014","1113_1"
408,39.5625,-76.53125,24,8,2014,1,1114,"PO",1,"EBIS","adult",NA,NA,1,"8/24/2014","1114_1"
454,39.604166,-76.53125,24,8,2014,1,1115,"PO",1,"EBIS","adult",NA,NA,1,"8/24/2014","1115_1"
453,39.604166,-76.59375,12,12,2014,1,1116,"PO",1,"EBIS","adult",NA,NA,1,"12/12/2014","1116_1"
365,39.520834,-76.53125,2,11,2011,1,1117,"PO",1,"EBIS","adult",NA,NA,1,"11/2/2011","1117_1"
364,39.520834,-76.59375,24,3,2013,1,1118,"PO",1,"EBIS","adult",NA,NA,1,"3/24/2013","1118_1"
7,38.229166,-76.53125,8,1,2013,1,1119,"PO",1,"EBIS","larva",NA,NA,1,"1/8/2013","1119_1"
7,38.229166,-76.53125,8,1,2013,1,1120,"PO",1,"EBIS","adult",NA,NA,1,"1/8/2013","1120_1"
7,38.229166,-76.53125,8,1,2013,1,1121,"PO",1,"EBIS","egg mass",NA,NA,1,"1/8/2013","1121_1"
7,38.229166,-76.53125,29,11,2011,1,1122,"PO",1,"EBIS","adult",NA,NA,1,"11/29/2011","1122_1"
51,38.645834,-76.96875,13,2,2015,1,1123,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","1123_1"
51,38.645834,-76.96875,13,2,2015,1,1124,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","1124_1"
51,38.645834,-76.96875,13,2,2015,1,1125,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","1125_1"
51,38.645834,-76.96875,13,2,2015,1,1126,"PO",1,"EBIS","larva",NA,NA,1,"2/13/2015","1126_1"
6,38.1875,-76.34375,15,11,2011,1,1127,"PO",1,"EBIS","adult",NA,NA,1,"11/15/2011","1127_1"
6,38.1875,-76.34375,15,11,2011,1,1128,"PO",1,"EBIS","larva",NA,NA,1,"11/15/2011","1128_1"
6,38.1875,-76.34375,2,1,2012,1,1129,"PO",1,"EBIS","adult",NA,NA,1,"1/2/2012","1129_1"
185,39.3125,-77.53125,13,11,2012,1,1130,"PO",1,"EBIS","adult",NA,NA,1,"11/13/2012","1130_1"
184,39.3125,-77.59375,10,11,2013,1,1131,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","1131_1"
212,39.354166,-77.53125,21,11,2011,1,1132,"PO",1,"EBIS","adult",NA,NA,1,"11/21/2011","1132_1"
211,39.354166,-77.59375,21,11,2011,1,1133,"PO",1,"EBIS","juvenile",NA,NA,1,"11/21/2011","1133_1"
211,39.354166,-77.59375,21,11,2011,1,1134,"PO",1,"EBIS","adult",NA,NA,1,"11/21/2011","1134_1"
211,39.354166,-77.59375,12,10,2011,1,1135,"PO",1,"EBIS","adult",NA,NA,1,"10/12/2011","1135_1"
163,39.270834,-77.53125,21,11,2011,1,1136,"PO",1,"EBIS","adult",NA,NA,1,"11/21/2011","1136_1"
130,39.1875,-77.46875,26,12,2014,1,1137,"PO",1,"EBIS","adult",NA,NA,1,"12/26/2014","1137_1"
145,39.229166,-77.40625,10,11,2013,1,1138,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","1138_1"
145,39.229166,-77.40625,16,8,2011,1,1139,"PO",1,"EBIS","adult",NA,NA,1,"8/16/2011","1139_1"
145,39.229166,-77.40625,16,8,2011,1,1140,"PO",1,"EBIS","juvenile",NA,NA,1,"8/16/2011","1140_1"
144,39.229166,-77.46875,10,11,2013,1,1141,"PO",1,"EBIS","adult",NA,NA,1,"11/10/2013","1141_1"
118,39.145834,-77.40625,8,1,2015,1,1142,"PO",1,"EBIS","adult",NA,NA,1,"1/8/2015","1142_1"
118,39.145834,-77.40625,8,1,2015,1,1143,"PO",1,"EBIS","adult",NA,NA,1,"1/8/2015","1143_1"
117,39.145834,-77.46875,1,3,2012,1,1144,"PO",1,"EBIS","adult",NA,NA,1,"3/1/2012","1144_1"
24,38.4375,-76.96875,25,11,2014,1,1145,"PO",1,"EBIS","adult",NA,NA,1,"11/25/2014","1145_1"
28,38.479166,-76.90625,30,4,2012,1,1146,"PO",1,"EBIS","larva",NA,NA,1,"4/30/2012","1146_1"
28,38.479166,-76.90625,3,3,2014,1,1147,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1147_1"
42,38.5625,-77.03125,13,2,2015,1,1148,"PO",1,"EBIS","adult",NA,NA,1,"2/13/2015","1148_1"
41,38.5625,-77.09375,3,3,2014,1,1149,"PO",1,"EBIS","larva",NA,NA,1,"3/3/2014","1149_1"
