strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
103001021604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001021606,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001021608,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001021609,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001030101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001030102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001030103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001030104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001030105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103001030304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000406,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000407,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000408,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000507,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000607,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000803,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
103002000804,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100020101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060107,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060108,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060109,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060110,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100060502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070406,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070407,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070505,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070506,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070605,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070803,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070804,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070805,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070901,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070902,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070903,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070904,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070905,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070906,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100070907,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080107,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080108,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080109,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080110,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080111,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080112,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080208,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080209,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080210,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080211,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080212,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080307,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080308,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080309,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080310,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080311,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080401,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080402,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080403,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080505,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080506,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080507,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080605,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080606,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080607,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080608,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080609,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080610,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080611,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080803,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080804,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080806,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080901,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100080902,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100090101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100090102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100100101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100100201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100100202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100100203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100100302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110107,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110108,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110207,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110208,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110209,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110210,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110100110307,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702060404,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090307,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090308,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090309,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090310,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090311,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090312,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090505,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090506,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090601,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090805,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090806,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090807,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110702090808,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020306,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020309,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020310,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020311,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020312,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101020313,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030605,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030606,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030607,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030701,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030702,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030703,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030704,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030705,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030706,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030707,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030708,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030709,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030710,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030801,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030802,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030803,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030804,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030901,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030902,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030903,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030904,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030905,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030906,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030907,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101030908,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040101,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040102,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040105,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040106,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040107,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040108,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040301,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040302,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040405,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040407,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040503,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040504,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040506,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040602,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040603,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040604,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040605,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040606,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040607,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040608,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040609,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101040610,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050103,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050104,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050201,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050202,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050203,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050204,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050205,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050206,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050303,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050304,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050305,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050408,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050501,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111101050502,aSRBSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
