strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
050400030802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030805,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030905,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030906,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030907,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400030908,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040407,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040606,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040805,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040806,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040807,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040808,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040809,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400040903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041002,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041003,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041004,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400041204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050206,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050207,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050506,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050507,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050508,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400050605,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060407,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060408,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060409,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050400060604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010106,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010107,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010108,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010109,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010204,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010205,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010206,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010207,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010208,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010209,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010210,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010407,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500010903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011002,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011003,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011506,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011705,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011805,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500011806,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020303,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020304,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020305,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020604,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020704,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020705,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020904,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020905,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020906,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020907,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020908,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500020909,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500021001,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500021002,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500021003,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030101,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030102,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030103,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030104,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030105,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030106,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030107,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030201,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030202,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030203,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030301,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030302,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030401,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030402,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030403,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030404,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030405,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030406,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030407,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030408,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030501,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030502,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030503,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030504,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030505,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030601,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030602,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030603,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030701,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030702,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030703,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030801,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030802,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030803,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030804,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030901,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030902,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
050500030903,aSPRSx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
